time,Compression Type,Cluster Size,Page Size,Cluster Bunch,accepted,performance(%),size_decrease(%),throughput_increase(%),memory_usage_decrease(%),size(MB),mean_throughput(MB/s),mean_memory_usage,throughput_0,throughput_1,throughput_2,throughput_3,throughput_4,throughput_5,throughput_6,throughput_7,throughput_8,throughput_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9
23-06-15_18:35:03,zstd,31457280,1048576,1,False,6.05,7.71,17.610,-7.182,1018433687,1235.203,480086.4,1239.8,1229.1,1235.3,1229.6,1236.2,1238.3,1235.0,1231.2,1242.8,1234.7,487136.0,513440.0,462660.0,462832.0,513376.0,462576.0,486656.0,486588.0,462748.0,462852.0
23-06-15_18:35:42,zstd,41943040,524288,1,True,6.30,7.51,12.180,-0.803,1020562146,1178.172,451511.6,1180.4,1173.5,1180.1,1182.7,1170.0,1177.4,1184.5,1182.9,1182.3,1167.9,451804.0,451540.0,451268.0,451260.0,451716.0,451448.0,451556.0,451444.0,451540.0,451540.0
23-06-15_18:36:21,zstd,41943040,524288,2,False,3.06,7.51,12.487,-10.816,1020562146,1181.397,496362.0,1182.0,1176.7,1173.9,1184.3,1186.5,1183.5,1174.6,1186.6,1179.5,1186.4,495896.0,495800.0,499140.0,497152.0,495508.0,495436.0,496372.0,495616.0,495388.0,497312.0
23-06-15_18:37:13,zstd,41943040,262144,1,False,4.33,5.49,7.281,0.212,1042889952,1126.724,446967.2,1130.0,1118.8,1128.2,1134.2,1123.4,1124.9,1124.7,1124.1,1131.7,1127.4,447048.0,447132.0,446916.0,446900.0,446908.0,447312.0,447120.0,446844.0,446652.0,446840.0
23-06-15_18:37:52,zstd,31457280,524288,1,True,7.00,7.51,15.401,-1.916,1020647730,1211.999,456496.4,1211.1,1203.8,1213.9,1220.6,1210.4,1213.2,1214.7,1214.4,1216.8,1201.1,451588.0,451404.0,451644.0,451400.0,477088.0,451516.0,451592.0,475752.0,451600.0,451380.0
23-06-15_18:38:30,zstd,31457280,524288,2,False,1.15,7.51,15.190,-19.244,1020647730,1209.791,534113.2,1214.5,1206.5,1209.8,1208.0,1210.5,1219.3,1207.9,1206.7,1198.2,1216.4,554832.0,555148.0,477068.0,528616.0,528788.0,554952.0,554832.0,554296.0,477376.0,555224.0
23-06-15_18:39:09,zstd,41943040,524288,1,True,6.26,7.51,12.057,-0.792,1020562146,1176.882,451463.2,1184.5,1167.7,1175.6,1176.7,1179.8,1178.0,1176.8,1178.6,1173.4,1177.8,451340.0,451312.0,451520.0,451144.0,451540.0,451524.0,451544.0,451636.0,451520.0,451552.0
23-06-15_18:39:47,zstd,31457280,524288,1,True,7.47,7.51,16.276,-1.377,1020647730,1221.188,454084.4,1219.3,1226.4,1215.3,1220.3,1222.1,1212.5,1215.0,1234.6,1229.5,1217.0,451644.0,451392.0,451844.0,451332.0,451492.0,451200.0,451864.0,451320.0,477072.0,451684.0
23-06-15_18:40:26,zstd,41943040,524288,1,False,6.15,7.51,11.687,-0.750,1020562146,1172.990,451275.2,1170.9,1180.8,1176.4,1168.7,1172.8,1175.3,1169.1,1173.1,1168.8,1173.9,451076.0,451256.0,451212.0,451268.0,450692.0,451068.0,451452.0,451736.0,451536.0,451456.0
23-06-15_18:41:06,zstd,31457280,1048576,1,False,5.71,7.71,17.608,-8.188,1018433687,1235.185,484591.6,1248.0,1233.4,1230.0,1229.7,1238.0,1236.4,1235.0,1229.2,1233.8,1238.3,462928.0,486836.0,486276.0,486868.0,486784.0,486576.0,462648.0,486772.0,513648.0,486580.0
23-06-15_18:41:45,zstd,31457280,524288,2,False,0.53,7.51,15.642,-21.545,1020647730,1214.538,544421.2,1210.1,1218.7,1210.5,1215.6,1215.1,1218.1,1211.1,1215.1,1213.1,1218.0,503400.0,502940.0,554432.0,554964.0,554660.0,554896.0,554676.0,554928.0,554728.0,554588.0
23-06-15_18:42:22,zstd,20971520,524288,1,True,8.73,7.43,16.846,1.907,1021497693,1227.182,439373.2,1236.7,1224.3,1219.1,1220.3,1234.5,1218.2,1225.3,1243.8,1227.6,1222.0,442740.0,425576.0,425592.0,425760.0,442872.0,459564.0,442644.0,459752.0,426124.0,443108.0
23-06-15_18:43:01,zstd,31457280,524288,1,False,7.27,7.51,16.201,-1.893,1020647730,1220.401,456393.2,1222.6,1228.3,1227.3,1218.1,1213.2,1214.3,1224.9,1215.5,1219.2,1220.6,451948.0,451576.0,475236.0,451952.0,451404.0,451652.0,475772.0,451308.0,451400.0,451684.0
23-06-15_18:43:52,zstd,20971520,262144,1,True,8.75,5.78,16.035,4.432,1039715888,1218.659,428064.4,1225.4,1218.8,1213.8,1215.5,1211.4,1212.4,1219.5,1215.8,1225.9,1228.0,436864.0,436756.0,419292.0,419580.0,436904.0,436980.0,419216.0,419492.0,436516.0,419044.0
23-06-15_18:44:30,zstd,20971520,524288,1,True,8.70,7.43,17.878,0.790,1021497693,1238.017,444377.6,1244.9,1257.0,1250.5,1249.8,1241.1,1218.6,1234.8,1223.6,1231.9,1228.0,442692.0,442292.0,425720.0,443084.0,442864.0,476656.0,425808.0,442380.0,459656.0,442624.0
23-06-15_18:45:21,zstd,20971520,262144,1,True,8.41,5.78,15.511,3.942,1039715888,1213.161,430261.2,1211.7,1209.2,1202.1,1215.2,1218.7,1213.6,1215.5,1214.7,1207.5,1223.5,419836.0,437056.0,437172.0,437444.0,437376.0,437356.0,419580.0,437156.0,419580.0,420056.0
23-06-15_18:46:12,zstd,20971520,262144,2,False,3.18,5.78,14.493,-10.722,1039715888,1202.462,495943.2,1203.8,1201.8,1202.1,1204.3,1205.3,1200.7,1195.3,1210.9,1199.1,1201.4,488992.0,523856.0,506516.0,488332.0,488896.0,489312.0,506568.0,488908.0,488656.0,489396.0
23-06-15_18:47:02,zstd,20971520,262144,2,False,3.16,5.78,14.859,-11.147,1039715888,1206.305,497846.4,1207.1,1199.1,1211.8,1213.8,1206.4,1199.3,1203.4,1210.8,1205.6,1205.7,506472.0,488900.0,489292.0,541280.0,489308.0,489100.0,489000.0,489188.0,489108.0,506816.0
23-06-15_18:47:53,zstd,20971520,262144,2,False,3.43,5.78,15.242,-10.740,1039715888,1210.331,496022.8,1207.0,1211.9,1213.5,1213.9,1202.4,1213.9,1215.5,1211.3,1207.4,1206.4,506340.0,488620.0,489272.0,488996.0,506760.0,489008.0,489196.0,506440.0,488860.0,506736.0
23-06-15_18:48:45,zstd,20971520,131072,1,False,5.33,5.20,4.010,6.793,1046117134,1092.371,417487.6,1086.8,1094.6,1097.2,1094.7,1094.7,1082.2,1095.1,1091.6,1093.6,1093.3,417424.0,417348.0,417816.0,417880.0,417268.0,417616.0,417060.0,417872.0,417336.0,417256.0
23-06-15_18:49:23,zstd,20971520,524288,1,True,8.28,7.43,17.043,0.378,1021497693,1229.244,446222.8,1231.6,1239.4,1229.0,1226.7,1231.3,1233.3,1228.3,1228.1,1221.1,1223.7,459628.0,459772.0,442764.0,443012.0,426132.0,442760.0,476696.0,425864.0,442776.0,442824.0
23-06-15_18:50:13,zstd,20971520,262144,1,True,8.99,5.78,15.647,5.551,1039715888,1214.585,423052.4,1225.5,1210.9,1201.4,1203.9,1211.1,1225.0,1215.9,1214.5,1218.9,1218.8,419380.0,419264.0,437160.0,419280.0,419732.0,419656.0,419652.0,437448.0,419484.0,419468.0
23-06-15_18:51:04,zstd,20971520,131072,1,False,5.44,5.20,4.323,6.787,1046117134,1095.650,417518.0,1099.9,1090.0,1100.3,1093.3,1092.9,1105.1,1090.0,1095.8,1090.4,1098.8,418060.0,417616.0,417524.0,417428.0,417140.0,417536.0,417596.0,417332.0,417616.0,417332.0
23-06-15_18:51:57,zstd,31457280,262144,1,False,5.25,5.56,11.225,-1.043,1042166535,1168.141,452589.6,1174.6,1164.5,1162.8,1165.7,1171.9,1174.3,1169.7,1162.6,1166.8,1168.4,500416.0,447096.0,447400.0,447384.0,447420.0,447472.0,447112.0,447120.0,447012.0,447464.0
23-06-15_18:52:47,zstd,20971520,262144,2,False,3.84,5.78,16.088,-10.362,1039715888,1219.221,494328.8,1212.2,1216.3,1219.1,1228.7,1220.1,1215.5,1214.9,1228.0,1219.8,1217.5,506544.0,489408.0,489496.0,488984.0,489228.0,488536.0,489256.0,488996.0,488980.0,523860.0
23-06-15_18:53:37,zstd,20971520,262144,2,False,3.87,5.78,15.809,-9.972,1039715888,1216.285,492584.0,1227.5,1216.7,1219.5,1220.5,1212.1,1216.3,1215.7,1206.1,1210.4,1217.9,489236.0,489128.0,506560.0,489256.0,489208.0,488840.0,488604.0,506400.0,489316.0,489292.0
23-06-15_18:54:27,zstd,20971520,262144,2,False,3.42,5.78,15.632,-11.142,1039715888,1214.427,497821.6,1212.1,1215.0,1218.6,1212.6,1206.8,1220.1,1213.7,1216.3,1213.9,1215.1,489156.0,489032.0,489224.0,489688.0,506408.0,488824.0,523980.0,506464.0,489152.0,506288.0
23-06-15_18:55:05,zstd,20971520,524288,1,True,8.73,7.43,16.836,1.922,1021497693,1227.070,439305.6,1240.1,1224.5,1221.0,1234.6,1226.6,1226.2,1219.7,1225.5,1230.3,1222.0,425944.0,443136.0,442544.0,425844.0,442484.0,459484.0,442764.0,442320.0,425772.0,442764.0
23-06-15_18:55:43,zstd,20971520,524288,2,False,5.04,7.43,17.852,-10.155,1021497693,1237.740,493403.6,1237.1,1238.9,1232.2,1244.5,1235.3,1241.9,1233.4,1237.1,1232.6,1244.3,493536.0,492996.0,493596.0,493420.0,493140.0,493688.0,493536.0,493276.0,493328.0,493520.0
23-06-15_18:56:33,zstd,20971520,262144,1,True,8.83,5.78,16.363,4.357,1039715888,1222.110,428400.8,1219.1,1224.1,1227.3,1217.0,1222.7,1228.0,1223.5,1226.1,1225.6,1207.7,454556.0,419864.0,419584.0,419856.0,419488.0,419576.0,419668.0,419856.0,437168.0,454392.0
23-06-15_18:57:11,zstd,20971520,524288,1,True,8.70,7.43,17.506,1.162,1021497693,1234.111,442710.0,1239.6,1234.2,1226.2,1229.7,1229.1,1232.5,1236.2,1238.6,1231.3,1243.8,442668.0,442720.0,425856.0,442540.0,442876.0,459516.0,426124.0,476396.0,442828.0,425576.0
23-06-15_18:57:50,zstd,31457280,524288,1,False,7.22,7.51,16.070,-1.907,1020647730,1219.029,456456.4,1216.6,1217.1,1215.2,1218.6,1217.0,1222.1,1225.1,1231.7,1217.8,1209.2,451684.0,451564.0,477424.0,451396.0,451112.0,451604.0,451656.0,475508.0,451032.0,451584.0
23-06-15_18:58:28,zstd,31457280,524288,1,False,7.12,7.51,16.335,-2.492,1020647730,1221.810,459076.0,1226.6,1228.5,1216.9,1216.0,1223.1,1212.5,1240.2,1218.6,1216.2,1219.5,451924.0,451648.0,451200.0,475336.0,451392.0,503224.0,451320.0,451400.0,451480.0,451836.0
23-06-15_18:59:09,zstd,20971520,1048576,1,False,8.06,7.61,20.902,-4.319,1019514097,1269.776,467262.0,1279.7,1250.8,1278.2,1270.7,1289.8,1282.7,1266.1,1262.4,1260.4,1256.9,467904.0,467184.0,467208.0,467348.0,466768.0,467136.0,467548.0,467140.0,467184.0,467200.0
23-06-15_18:59:48,zstd,31457280,524288,1,False,6.99,7.51,15.905,-2.450,1020647730,1217.295,458889.6,1218.2,1216.2,1212.9,1216.1,1225.7,1215.1,1214.0,1218.5,1227.4,1208.8,475100.0,475324.0,451744.0,451756.0,451140.0,451404.0,451420.0,451688.0,477652.0,451668.0
23-06-15_19:00:28,zstd,20971520,1048576,1,True,8.28,7.61,20.817,-3.592,1019514097,1268.884,464003.2,1268.9,1248.0,1262.3,1267.5,1273.0,1270.5,1282.2,1270.2,1284.0,1262.2,451320.0,467124.0,467192.0,467488.0,451612.0,498608.0,451700.0,451748.0,466124.0,467116.0
23-06-15_19:01:08,zstd,31457280,1048576,1,False,5.67,7.71,17.581,-8.274,1018433687,1234.897,484974.8,1234.9,1233.3,1239.3,1245.4,1237.3,1231.8,1234.3,1234.3,1224.6,1233.7,486636.0,513912.0,487064.0,462908.0,487060.0,513176.0,462544.0,487040.0,486700.0,462708.0
23-06-15_19:01:48,zstd,31457280,1048576,1,False,5.51,7.71,17.615,-8.790,1018433687,1235.254,487287.6,1239.0,1231.6,1238.5,1237.3,1231.9,1233.4,1240.1,1238.2,1230.7,1231.7,462784.0,486580.0,513376.0,486592.0,486944.0,462584.0,513820.0,486940.0,486680.0,486576.0
23-06-15_19:02:28,zstd,31457280,1048576,1,False,5.78,7.71,17.857,-8.227,1018433687,1237.799,484766.8,1243.8,1232.7,1244.1,1235.9,1237.5,1237.3,1236.6,1241.7,1233.9,1234.6,463040.0,486644.0,486680.0,463056.0,462356.0,486776.0,511940.0,487068.0,513272.0,486836.0
23-06-15_19:03:05,zstd,20971520,524288,1,True,8.75,7.43,16.896,1.915,1021497693,1227.705,439338.8,1230.4,1230.6,1233.3,1225.1,1226.2,1220.7,1226.3,1230.3,1225.0,1229.1,425848.0,425584.0,425856.0,443020.0,425864.0,476400.0,442848.0,442444.0,442844.0,442680.0
23-06-15_19:03:43,zstd,31457280,524288,1,False,7.47,7.51,15.712,-0.797,1020647730,1215.263,451486.8,1220.0,1216.2,1217.3,1212.9,1203.5,1219.3,1214.0,1211.6,1218.6,1219.1,451736.0,451972.0,451700.0,451324.0,451404.0,451104.0,450844.0,451624.0,451576.0,451584.0
23-06-15_19:04:22,zstd,20971520,524288,2,False,4.77,7.43,17.434,-10.562,1021497693,1233.353,495224.0,1229.2,1237.2,1244.5,1229.6,1236.2,1235.7,1233.4,1243.4,1238.9,1205.5,493068.0,493608.0,493288.0,493812.0,493340.0,510116.0,494064.0,493796.0,493620.0,493528.0
23-06-15_19:05:02,zstd,20971520,1048576,1,False,7.59,7.61,20.560,-5.396,1019514097,1266.180,472086.0,1257.7,1263.6,1259.1,1268.3,1260.0,1279.7,1255.0,1277.1,1275.8,1265.5,467580.0,498936.0,467200.0,498680.0,467360.0,451508.0,467600.0,467396.0,467332.0,467268.0
23-06-15_19:05:53,zstd,20971520,262144,1,True,8.47,5.78,14.867,4.762,1039715888,1206.394,426586.4,1200.9,1209.0,1209.2,1207.1,1207.0,1194.2,1211.3,1210.8,1205.7,1208.7,454588.0,419648.0,436868.0,419860.0,419576.0,437256.0,419856.0,419392.0,419344.0,419476.0
23-06-15_19:06:43,zstd,20971520,262144,2,False,3.72,5.78,16.130,-10.750,1039715888,1219.653,496067.6,1222.2,1207.0,1233.0,1217.6,1224.4,1219.0,1225.0,1219.3,1205.0,1224.1,489128.0,506552.0,488460.0,489112.0,506856.0,488632.0,489456.0,489404.0,506564.0,506512.0
23-06-15_19:07:21,zstd,20971520,524288,1,True,8.98,7.43,19.085,0.415,1021497693,1250.689,446058.4,1250.0,1247.6,1241.5,1250.4,1262.6,1234.2,1262.6,1250.4,1256.5,1251.0,425916.0,459628.0,459636.0,442564.0,425936.0,459784.0,442500.0,442640.0,425656.0,476324.0
23-06-15_19:08:11,zstd,20971520,262144,1,True,9.57,5.78,17.382,5.551,1039715888,1232.811,423052.8,1233.5,1243.8,1231.8,1218.4,1240.2,1236.1,1245.2,1238.8,1215.9,1224.4,419668.0,419628.0,436752.0,436972.0,419344.0,419376.0,419672.0,419736.0,419848.0,419532.0
23-06-15_19:09:02,zstd,20971520,131072,1,False,5.62,5.20,4.865,6.793,1046117134,1101.350,417488.0,1104.1,1093.7,1100.3,1103.4,1108.5,1105.3,1103.5,1103.6,1091.8,1099.3,417612.0,416948.0,417600.0,417876.0,417780.0,417332.0,417420.0,417092.0,417620.0,417600.0
23-06-15_19:09:53,zstd,20971520,262144,2,False,2.96,5.78,14.261,-11.147,1039715888,1200.031,497847.2,1203.1,1202.9,1201.0,1200.5,1200.8,1197.7,1197.4,1204.5,1198.0,1194.2,488916.0,489416.0,488636.0,489108.0,523736.0,489384.0,489540.0,488576.0,506820.0,524340.0
23-06-15_19:10:45,zstd,31457280,262144,1,False,5.92,5.56,12.044,0.148,1042166535,1176.745,447252.0,1183.5,1167.7,1172.8,1173.3,1174.7,1175.7,1181.3,1171.7,1185.4,1181.3,447108.0,447192.0,447228.0,447392.0,447456.0,447388.0,447008.0,447104.0,447372.0,447272.0
23-06-15_19:11:36,zstd,20971520,131072,1,False,5.47,5.20,4.792,6.408,1046117134,1100.586,419214.8,1097.7,1100.9,1094.7,1103.0,1110.8,1100.2,1083.9,1096.4,1099.9,1118.4,417524.0,417532.0,417528.0,417412.0,417248.0,417176.0,434976.0,417336.0,417804.0,417612.0
23-06-15_19:12:27,zstd,20971520,131072,1,False,5.59,5.20,4.759,6.804,1046117134,1100.232,417437.6,1102.9,1103.0,1102.4,1096.4,1105.3,1091.1,1102.7,1100.5,1094.9,1103.1,417560.0,417440.0,417424.0,417408.0,417360.0,417028.0,417600.0,417620.0,417328.0,417608.0
23-06-15_19:13:18,zstd,20971520,262144,2,False,3.33,5.78,14.979,-10.757,1039715888,1207.574,496098.0,1218.3,1211.2,1199.2,1211.0,1204.1,1219.5,1209.6,1201.9,1201.6,1199.3,489156.0,489000.0,506568.0,489048.0,489344.0,541448.0,489268.0,489140.0,489300.0,488708.0
23-06-15_19:14:09,zstd,20971520,262144,2,False,3.91,5.78,16.317,-10.363,1039715888,1221.626,494332.0,1229.9,1227.4,1224.7,1220.3,1223.9,1202.6,1227.6,1223.1,1209.3,1227.3,489464.0,489336.0,489376.0,506500.0,506472.0,488912.0,506476.0,489044.0,488628.0,489112.0
23-06-15_19:15:01,zstd,31457280,262144,1,False,6.06,5.56,12.449,0.160,1042166535,1181.000,447201.2,1179.4,1179.9,1183.5,1180.5,1183.4,1180.9,1179.1,1184.0,1183.9,1175.5,447152.0,447116.0,447380.0,447116.0,447108.0,447200.0,446820.0,447388.0,447192.0,447540.0
23-06-15_19:15:52,zstd,20971520,131072,1,False,5.52,5.20,4.569,6.790,1046117134,1098.239,417502.0,1096.9,1092.9,1097.9,1099.4,1095.5,1099.6,1099.7,1093.9,1104.3,1102.3,417348.0,417220.0,417332.0,417608.0,417808.0,417736.0,417612.0,417344.0,417680.0,417332.0
23-06-15_19:16:44,zstd,20971520,131072,1,False,5.43,5.20,4.688,6.410,1046117134,1099.492,419202.8,1109.3,1095.5,1109.5,1105.8,1107.8,1085.5,1094.3,1093.9,1096.7,1096.6,417612.0,417600.0,417588.0,417520.0,417428.0,434588.0,417412.0,417420.0,417528.0,417332.0
23-06-15_19:17:21,zstd,20971520,524288,1,False,8.75,7.43,17.652,1.183,1021497693,1235.640,442617.2,1228.0,1229.3,1248.4,1265.2,1219.1,1255.9,1224.4,1227.8,1236.4,1221.8,442444.0,442572.0,442736.0,425672.0,442856.0,442472.0,442432.0,459496.0,442640.0,442852.0
23-06-15_19:17:59,zstd,20971520,524288,1,True,9.03,7.43,18.849,0.825,1021497693,1248.217,444222.4,1252.7,1258.8,1237.6,1246.8,1237.9,1259.4,1257.9,1237.5,1236.5,1257.1,442280.0,425480.0,442588.0,459276.0,459532.0,442568.0,425860.0,458780.0,442852.0,443008.0
23-06-15_19:18:38,zstd,31457280,524288,1,False,7.54,7.51,15.915,-0.816,1020647730,1217.402,451570.8,1224.5,1221.2,1223.3,1226.2,1208.3,1217.4,1212.6,1218.9,1212.0,1209.8,451592.0,451860.0,451400.0,451244.0,451660.0,451940.0,451120.0,451392.0,451760.0,451740.0
23-06-15_19:19:29,zstd,20971520,262144,1,False,8.36,5.78,15.306,3.992,1039715888,1210.999,430035.2,1204.3,1213.5,1206.6,1214.3,1210.6,1211.6,1216.3,1211.7,1210.4,1210.5,471668.0,419376.0,437112.0,436616.0,419840.0,419720.0,419564.0,437140.0,419660.0,419656.0
23-06-15_19:20:08,zstd,31457280,524288,1,False,7.48,7.51,15.729,-0.803,1020647730,1215.452,451514.8,1215.1,1222.5,1215.7,1219.1,1220.6,1204.3,1218.3,1214.1,1212.1,1212.8,451404.0,451420.0,451016.0,451868.0,451692.0,451256.0,451408.0,451592.0,451748.0,451744.0
23-06-15_19:20:47,zstd,31457280,524288,1,False,7.31,7.51,16.278,-1.865,1020647730,1221.215,456270.0,1224.9,1218.3,1221.8,1222.6,1227.7,1215.7,1221.6,1219.6,1224.1,1215.8,451136.0,475680.0,476088.0,451584.0,451680.0,451484.0,451852.0,451640.0,450340.0,451216.0
23-06-15_19:21:25,zstd,31457280,524288,1,False,7.67,7.51,16.314,-0.801,1020647730,1221.586,451503.6,1218.5,1232.2,1226.6,1219.1,1222.3,1220.3,1216.3,1222.3,1219.3,1219.0,451668.0,451412.0,451744.0,451592.0,451856.0,451496.0,451584.0,451136.0,451148.0,451400.0
23-06-15_19:22:03,zstd,20971520,524288,2,False,3.78,7.43,16.704,-12.798,1021497693,1225.686,505238.8,1223.2,1233.5,1224.2,1223.4,1223.0,1221.3,1220.3,1218.3,1235.0,1234.5,526800.0,493316.0,493376.0,510444.0,510380.0,493376.0,544256.0,493564.0,493340.0,493536.0
23-06-15_19:22:42,zstd,31457280,524288,1,False,7.54,7.51,15.931,-0.828,1020647730,1217.564,451622.8,1223.8,1211.4,1219.3,1216.7,1223.6,1220.6,1223.8,1215.4,1210.7,1210.4,451672.0,451648.0,451404.0,451384.0,451596.0,451408.0,451480.0,451764.0,451936.0,451936.0
23-06-15_19:23:22,zstd,20971520,1048576,1,False,8.53,7.61,21.196,-3.228,1019514097,1272.869,462372.8,1289.3,1265.3,1263.8,1265.4,1339.6,1265.1,1263.8,1262.0,1253.8,1260.5,451344.0,451600.0,466940.0,466712.0,466764.0,451412.0,467408.0,467212.0,467392.0,466944.0
23-06-15_19:24:00,zstd,31457280,524288,1,False,7.29,7.51,15.705,-1.349,1020647730,1215.193,453959.6,1215.0,1217.1,1199.3,1220.7,1224.8,1212.8,1218.4,1211.1,1223.0,1209.7,451404.0,451208.0,451584.0,450852.0,477140.0,451508.0,451668.0,451600.0,451404.0,451228.0
23-06-15_19:24:39,zstd,31457280,524288,1,False,7.16,7.51,15.893,-1.924,1020647730,1217.171,456536.0,1227.8,1218.1,1208.0,1218.7,1217.4,1218.2,1222.0,1213.8,1208.6,1219.1,475320.0,451748.0,451636.0,451228.0,451460.0,451436.0,451388.0,477748.0,451748.0,451648.0
23-06-15_19:25:19,zstd,20971520,1048576,1,True,8.27,7.61,21.179,-3.967,1019514097,1272.686,465685.2,1278.3,1265.3,1261.6,1293.9,1273.7,1268.9,1257.5,1283.3,1263.6,1280.7,467384.0,467312.0,467108.0,467580.0,467164.0,467184.0,467200.0,451392.0,467316.0,467212.0
23-06-15_19:25:59,zstd,20971520,2097152,1,True,8.37,7.61,21.834,-4.326,1019513316,1279.562,467294.8,1267.1,1291.0,1278.8,1258.8,1256.6,1290.7,1299.0,1283.9,1281.3,1288.5,486116.0,470364.0,470660.0,486144.0,470568.0,470320.0,454636.0,455016.0,454656.0,454468.0
23-06-15_19:26:39,zstd,20971520,2097152,2,False,3.50,7.61,21.926,-19.049,1019513316,1280.527,533241.2,1270.1,1275.7,1291.0,1283.4,1278.1,1285.9,1280.1,1280.3,1284.5,1276.2,533060.0,549432.0,548580.0,549124.0,517376.0,533452.0,517728.0,533264.0,548964.0,501432.0
23-06-15_19:27:20,zstd,31457280,2097152,1,False,4.18,7.71,22.171,-17.340,1018360172,1283.100,525584.8,1276.6,1285.8,1293.4,1278.1,1276.5,1287.1,1283.0,1280.0,1284.0,1286.6,525700.0,525280.0,525508.0,525504.0,525784.0,525760.0,525948.0,525244.0,525696.0,525424.0
23-06-15_19:28:00,zstd,20971520,2097152,2,False,3.77,7.61,21.333,-17.629,1019513316,1274.302,526879.2,1272.4,1275.8,1272.3,1278.3,1279.2,1275.9,1269.4,1271.5,1273.9,1274.3,533008.0,532640.0,517728.0,532972.0,549072.0,517660.0,517376.0,517656.0,533280.0,517400.0
23-06-15_19:28:39,zstd,20971520,1048576,1,True,7.92,7.61,20.800,-4.653,1019514097,1268.707,468758.0,1280.9,1278.2,1262.6,1287.0,1261.8,1263.5,1264.6,1259.9,1267.1,1261.4,482636.0,467248.0,482856.0,451316.0,467296.0,467116.0,467228.0,467300.0,467020.0,467564.0
23-06-15_19:29:19,zstd,31457280,1048576,1,False,4.93,7.71,16.984,-9.910,1018433687,1228.624,492303.2,1233.6,1234.7,1228.5,1230.5,1229.8,1224.4,1226.7,1225.6,1222.7,1229.8,462588.0,486668.0,487060.0,513340.0,486216.0,513928.0,513468.0,486844.0,486320.0,486600.0
23-06-15_19:29:59,zstd,20971520,1048576,2,False,4.29,7.61,21.803,-16.553,1019514097,1279.235,522060.0,1279.2,1278.2,1290.3,1280.5,1278.7,1276.6,1278.1,1275.9,1276.2,1278.5,530340.0,529856.0,514108.0,513960.0,513740.0,529936.0,530208.0,514080.0,514356.0,530016.0
23-06-15_19:30:39,zstd,20971520,1048576,2,False,4.01,7.61,22.019,-17.602,1019514097,1281.505,526756.8,1282.5,1275.2,1283.5,1281.1,1279.8,1278.6,1284.1,1282.1,1280.4,1287.6,514212.0,530124.0,514084.0,529748.0,498340.0,561312.0,530128.0,545904.0,529688.0,514028.0
23-06-15_19:31:19,zstd,31457280,1048576,1,False,5.43,7.71,17.298,-8.713,1018433687,1231.923,486942.4,1235.7,1235.0,1235.7,1228.7,1233.7,1225.6,1227.2,1235.0,1229.2,1233.3,462616.0,486500.0,486852.0,486676.0,486280.0,486800.0,487068.0,486480.0,513568.0,486584.0
23-06-15_19:31:59,zstd,20971520,1048576,2,False,3.73,7.61,21.903,-18.317,1019514097,1280.288,529959.2,1282.4,1268.6,1285.6,1282.2,1283.8,1283.5,1279.8,1286.6,1275.1,1275.3,529936.0,545488.0,514140.0,529936.0,529940.0,529444.0,530260.0,530020.0,530292.0,530136.0
23-06-15_19:32:38,zstd,20971520,1048576,2,False,4.71,7.61,22.054,-15.529,1019514097,1281.876,517474.4,1283.0,1284.6,1277.9,1279.9,1287.3,1280.5,1284.1,1274.2,1282.3,1285.2,530020.0,498328.0,514316.0,514084.0,530224.0,514768.0,530188.0,498104.0,530088.0,514624.0
23-06-15_19:33:16,zstd,20971520,524288,1,True,8.12,7.43,17.225,-0.305,1021497693,1231.156,449282.0,1230.6,1240.7,1223.4,1232.9,1228.1,1234.1,1237.3,1224.6,1228.2,1231.6,476168.0,442520.0,459368.0,425216.0,442544.0,442640.0,425652.0,443120.0,476484.0,459108.0
23-06-15_19:33:54,zstd,20971520,524288,2,False,4.10,7.43,18.434,-13.559,1021497693,1243.855,508650.0,1242.2,1245.4,1250.7,1237.8,1240.4,1237.7,1249.0,1251.6,1238.1,1245.8,493784.0,493492.0,493616.0,526908.0,493884.0,544172.0,544016.0,492596.0,493616.0,510416.0
23-06-15_19:34:32,zstd,31457280,524288,1,False,7.16,7.51,15.890,-1.922,1020647730,1217.138,456526.8,1212.3,1214.6,1224.3,1225.5,1211.6,1212.5,1221.8,1215.3,1213.5,1220.0,451396.0,451604.0,451540.0,451484.0,451408.0,451500.0,451924.0,477228.0,451676.0,475508.0
23-06-15_19:35:12,zstd,20971520,1048576,1,True,8.37,7.61,20.747,-3.236,1019514097,1268.150,462412.4,1273.1,1261.8,1259.6,1275.8,1266.8,1276.8,1273.0,1258.0,1275.8,1260.8,451416.0,467652.0,467116.0,451224.0,467092.0,451224.0,482976.0,467132.0,451240.0,467052.0
