time,Compression Type,Cluster Size,Page Size,Cluster Bunch,accepted,performance(%),size_decrease(%),throughput_increase(%),memory_usage_decrease(%),size(MB),mean_throughput(MB/s),mean_memory_usage,throughput_0,throughput_1,throughput_2,throughput_3,throughput_4,throughput_5,throughput_6,throughput_7,throughput_8,throughput_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9
23-06-16_19:48:20,zstd,41943040,32768,1,False,-6.56,4.46,-25.029,0.878,1054229049,802.724,443632.0,798.0,798.3,799.6,797.8,797.0,799.1,845.3,795.2,800.7,796.4,443744.0,443868.0,443556.0,443744.0,442952.0,443480.0,445028.0,443724.0,443212.0,443012.0
23-06-16_19:49:12,zstd,52428800,65536,1,False,-2.46,4.85,-8.291,-3.932,1050014750,981.938,465156.8,980.5,989.1,986.7,977.5,980.0,976.0,988.5,986.6,978.5,975.9,465064.0,465164.0,464976.0,464708.0,464908.0,465764.0,465456.0,465280.0,465284.0,464964.0
23-06-16_19:50:06,zstd,41943040,32768,1,False,-6.70,4.46,-25.516,0.940,1054229049,797.515,443353.6,796.8,798.3,799.3,797.8,800.1,795.4,797.5,797.2,795.0,797.7,444036.0,443676.0,443664.0,443680.0,443200.0,442728.0,443404.0,443016.0,443108.0,443024.0
23-06-16_19:50:57,zstd,41943040,65536,2,False,-3.73,4.84,-8.412,-7.606,1050042858,980.646,481602.0,977.1,981.3,984.1,975.2,983.3,979.3,984.6,980.8,983.7,977.1,481992.0,482332.0,481680.0,481408.0,482344.0,480836.0,481220.0,481800.0,480640.0,481768.0
23-06-16_19:51:49,zstd,41943040,65536,2,False,-3.16,4.84,-6.733,-7.602,1050042858,998.624,481585.2,997.1,1001.8,1000.2,1005.3,998.1,995.1,996.5,994.7,997.2,1000.3,481956.0,481308.0,482068.0,480904.0,481804.0,481600.0,482452.0,482104.0,480836.0,480820.0
23-06-16_19:52:40,zstd,41943040,65536,2,False,-3.64,4.84,-8.176,-7.594,1050042858,983.167,481546.8,983.2,978.2,981.7,980.5,987.6,981.7,988.9,978.3,983.3,988.4,481292.0,481232.0,480836.0,481800.0,481304.0,481260.0,481972.0,482568.0,481408.0,481796.0
23-06-16_19:53:32,zstd,41943040,131072,1,True,1.26,5.03,-1.684,0.443,1047994860,1052.681,445578.0,1051.1,1052.3,1053.5,1047.3,1055.7,1050.3,1056.5,1049.8,1056.6,1053.5,445584.0,445224.0,445868.0,445572.0,445660.0,445516.0,445600.0,445584.0,445656.0,445516.0
23-06-16_19:54:24,zstd,41943040,65536,1,True,-0.93,4.84,-8.346,0.704,1050042858,981.355,444409.2,989.2,982.2,981.4,978.5,981.9,979.9,977.4,981.2,977.7,984.2,444544.0,444512.0,444360.0,444164.0,444552.0,443676.0,444356.0,444584.0,445020.0,444324.0
23-06-16_19:55:17,zstd,41943040,32768,1,False,-6.74,4.46,-25.719,1.047,1054229049,795.337,442872.8,794.5,790.4,791.0,791.9,819.9,796.1,790.9,794.0,791.3,793.5,442440.0,442808.0,443404.0,443024.0,442828.0,442532.0,442820.0,443380.0,442708.0,442784.0
23-06-16_19:56:08,zstd,41943040,131072,1,True,0.81,5.03,-3.133,0.520,1047994860,1037.164,445231.2,1033.4,1048.4,1031.2,1038.5,1034.7,1036.6,1029.8,1047.0,1038.6,1033.4,445100.0,445512.0,445664.0,445324.0,444904.0,445320.0,444244.0,445588.0,445332.0,445324.0
23-06-16_19:57:00,zstd,52428800,131072,1,False,-0.40,5.03,-1.987,-4.233,1047970652,1049.437,466504.4,1029.3,1063.3,1032.4,1057.4,1049.8,1062.4,1062.2,1032.1,1062.2,1043.3,466720.0,466056.0,466628.0,466432.0,466632.0,466640.0,466428.0,466632.0,466444.0,466432.0
23-06-16_19:57:52,zstd,52428800,131072,1,False,-0.65,5.03,-2.713,-4.262,1047970652,1041.664,466634.4,1039.0,1048.8,1041.1,1036.4,1040.5,1030.9,1050.5,1039.2,1052.7,1037.5,467168.0,466636.0,466828.0,466620.0,466428.0,466720.0,466620.0,466400.0,466712.0,466212.0
23-06-16_19:58:44,zstd,41943040,262144,1,True,3.55,5.49,5.044,0.128,1042889952,1124.723,446987.2,1122.5,1123.4,1125.2,1125.3,1123.7,1133.1,1119.7,1124.1,1130.1,1120.1,446660.0,446548.0,447304.0,447036.0,447496.0,447044.0,446852.0,447140.0,446940.0,446852.0
23-06-16_19:59:22,zstd,41943040,524288,1,True,5.19,7.51,8.886,-0.838,1020562146,1165.858,451308.8,1159.8,1165.1,1158.3,1162.0,1171.3,1164.6,1170.3,1161.5,1169.8,1175.8,451272.0,451264.0,451156.0,451356.0,451272.0,451740.0,451064.0,451260.0,451548.0,451156.0
23-06-16_20:00:02,zstd,41943040,1048576,1,False,4.65,7.72,10.505,-4.261,1018285802,1183.187,466628.8,1191.2,1180.1,1183.0,1179.2,1182.9,1183.2,1181.1,1183.1,1183.1,1184.9,466820.0,466528.0,466572.0,466624.0,466892.0,466436.0,466716.0,466632.0,466628.0,466440.0
23-06-16_20:00:54,zstd,41943040,262144,1,False,3.29,5.49,4.280,0.113,1042889952,1116.542,447054.0,1096.2,1126.5,1104.4,1122.9,1103.2,1128.4,1130.0,1120.1,1130.4,1103.2,446476.0,447580.0,447312.0,446856.0,447052.0,446860.0,447048.0,447388.0,447128.0,446840.0
23-06-16_20:01:32,zstd,41943040,524288,2,False,2.20,7.51,9.116,-10.032,1020562146,1168.315,492458.4,1169.9,1178.9,1175.0,1167.9,1159.8,1173.3,1159.2,1168.1,1167.7,1163.3,492364.0,492036.0,492832.0,492484.0,491848.0,492436.0,493440.0,492344.0,492636.0,492164.0
23-06-16_20:02:12,zstd,41943040,1048576,1,True,4.75,7.72,10.736,-4.213,1018285802,1185.664,466415.2,1189.7,1187.2,1176.7,1188.0,1191.6,1182.8,1186.8,1185.3,1180.8,1187.7,466476.0,466368.0,466436.0,466624.0,466252.0,466432.0,466052.0,466820.0,466516.0,466176.0
23-06-16_20:02:52,zstd,41943040,1048576,2,False,1.18,7.72,11.019,-15.210,1018285802,1188.691,515631.2,1190.5,1186.1,1193.3,1187.0,1189.2,1186.8,1183.4,1190.3,1190.3,1189.9,515216.0,515680.0,515596.0,515784.0,514244.0,516640.0,515412.0,516744.0,515780.0,515216.0
23-06-16_20:03:32,zstd,41943040,1048576,2,False,1.24,7.72,11.129,-15.122,1018285802,1189.873,515241.2,1193.3,1193.1,1187.4,1184.5,1186.7,1193.4,1187.2,1189.2,1190.8,1193.1,515680.0,515748.0,514124.0,515672.0,515012.0,515208.0,516164.0,514524.0,515268.0,515012.0
23-06-16_20:04:12,zstd,31457280,1048576,1,False,4.36,7.71,14.455,-9.077,1018433687,1225.488,488184.0,1219.6,1228.8,1221.8,1228.3,1220.7,1221.8,1237.3,1214.5,1218.8,1243.2,513704.0,462812.0,512192.0,462656.0,514212.0,463280.0,462800.0,513540.0,513496.0,463148.0
23-06-16_20:04:52,zstd,41943040,1048576,2,False,1.18,7.72,11.113,-15.298,1018285802,1189.704,516028.0,1191.9,1189.6,1189.8,1182.7,1194.2,1192.4,1191.4,1186.6,1193.0,1185.5,516168.0,515868.0,515304.0,517124.0,515016.0,516552.0,515588.0,516156.0,515868.0,516636.0
23-06-16_20:05:33,zstd,41943040,2097152,1,True,5.09,7.73,20.566,-13.028,1018151013,1290.916,505866.4,1295.3,1284.2,1291.5,1290.4,1297.9,1294.4,1285.0,1293.4,1286.8,1290.2,505972.0,505988.0,505984.0,505700.0,505872.0,505944.0,505832.0,505692.0,505788.0,505892.0
23-06-16_20:06:13,zstd,31457280,2097152,1,False,2.93,7.71,18.517,-17.430,1018360172,1268.974,525569.6,1275.3,1264.6,1273.5,1271.5,1269.4,1265.3,1270.4,1261.3,1262.8,1275.6,525712.0,525412.0,525540.0,525480.0,525608.0,525284.0,525544.0,525712.0,525632.0,525772.0
23-06-16_20:06:54,zstd,52428800,2097152,1,False,1.93,7.74,11.042,-13.008,1018036204,1188.942,505779.2,1185.3,1187.2,1191.6,1192.8,1192.1,1184.2,1187.8,1196.4,1187.1,1185.0,505604.0,505612.0,505604.0,505620.0,505996.0,505712.0,505984.0,505784.0,505804.0,506072.0
23-06-16_20:07:35,zstd,41943040,2097152,2,False,-1.51,7.73,21.805,-34.073,1018151013,1304.181,600056.0,1310.1,1316.8,1305.5,1299.0,1294.4,1301.5,1304.8,1303.0,1306.5,1300.3,600168.0,600188.0,599920.0,600100.0,600452.0,600096.0,599916.0,599900.0,599912.0,599908.0
23-06-16_20:08:17,zstd,41943040,4194304,1,False,2.19,7.73,20.894,-22.051,1018151142,1294.427,546250.4,1290.3,1296.0,1292.6,1285.9,1294.5,1291.8,1298.6,1289.5,1302.6,1302.4,517728.0,580612.0,549328.0,517800.0,549812.0,549224.0,549556.0,549500.0,549336.0,549608.0
23-06-16_20:08:58,zstd,41943040,2097152,2,False,-1.57,7.73,21.596,-34.049,1018151013,1301.948,599951.2,1302.3,1301.8,1298.0,1310.4,1303.5,1300.5,1303.2,1299.8,1294.8,1305.3,599984.0,600104.0,599536.0,599964.0,599560.0,600200.0,600456.0,599988.0,599720.0,600000.0
23-06-16_20:09:39,zstd,41943040,2097152,2,False,-1.54,7.73,21.711,-34.055,1018151013,1303.179,599977.6,1299.2,1304.8,1311.0,1311.3,1294.8,1305.5,1306.2,1303.0,1298.6,1297.5,600196.0,599912.0,599988.0,599852.0,599928.0,599652.0,599996.0,600160.0,600184.0,599908.0
23-06-16_20:10:19,zstd,31457280,2097152,1,False,2.37,7.71,18.408,-19.002,1018360172,1267.811,532604.8,1268.3,1263.8,1263.7,1273.8,1271.3,1265.0,1271.0,1266.9,1264.4,1269.9,525724.0,525408.0,525432.0,548904.0,525764.0,525416.0,525508.0,549088.0,549188.0,525616.0
23-06-16_20:11:00,zstd,41943040,4194304,1,False,2.90,7.73,20.943,-19.989,1018151142,1294.952,537021.2,1303.1,1298.9,1298.4,1292.8,1292.3,1286.2,1300.0,1297.9,1293.0,1286.9,550060.0,549332.0,549604.0,518428.0,517936.0,518192.0,549360.0,549588.0,549516.0,518196.0
23-06-16_20:11:41,zstd,31457280,2097152,1,False,3.00,7.71,18.701,-17.408,1018360172,1270.952,525471.2,1272.8,1263.8,1269.3,1279.6,1264.4,1277.6,1267.0,1282.1,1264.9,1268.1,525440.0,525368.0,525604.0,525528.0,525224.0,525636.0,525676.0,525400.0,525420.0,525416.0
23-06-16_20:12:22,zstd,41943040,4194304,1,False,2.47,7.73,21.043,-21.356,1018151142,1296.019,543138.8,1304.2,1293.6,1288.0,1302.5,1299.5,1291.9,1300.4,1287.4,1300.0,1292.8,549512.0,549220.0,518048.0,549528.0,549600.0,549228.0,549312.0,518000.0,549712.0,549228.0
23-06-16_20:13:04,zstd,41943040,2097152,2,False,-1.57,7.73,21.611,-34.049,1018151013,1302.109,599948.4,1299.1,1296.3,1300.5,1299.6,1303.3,1303.3,1299.5,1304.9,1305.9,1308.7,599720.0,600080.0,599924.0,599528.0,600176.0,599640.0,600380.0,599920.0,600200.0,599916.0
23-06-16_20:13:45,zstd,52428800,2097152,1,False,2.10,7.74,11.582,-13.025,1018036204,1194.727,505852.8,1194.6,1197.2,1196.5,1190.8,1196.0,1192.4,1201.1,1193.3,1191.7,1193.5,505496.0,505988.0,506052.0,505596.0,506076.0,505884.0,505884.0,505984.0,505680.0,505888.0
23-06-16_20:14:25,zstd,52428800,2097152,1,False,2.05,7.74,11.425,-13.031,1018036204,1193.043,505883.2,1188.0,1194.0,1197.4,1191.1,1195.6,1191.2,1197.5,1191.6,1190.8,1193.2,505884.0,506340.0,505796.0,506340.0,506080.0,505608.0,505552.0,505616.0,506012.0,505604.0
23-06-16_20:15:07,zstd,41943040,2097152,2,False,-1.46,7.73,21.944,-34.065,1018151013,1305.668,600020.0,1312.2,1309.2,1308.2,1310.2,1299.4,1307.2,1305.4,1298.1,1301.8,1304.9,600100.0,599752.0,599904.0,600172.0,599900.0,600100.0,600100.0,599908.0,600088.0,600176.0
23-06-16_20:15:48,zstd,41943040,4194304,1,False,2.13,7.73,20.708,-22.064,1018151142,1292.440,546311.2,1298.7,1288.9,1295.0,1298.1,1297.7,1294.5,1277.3,1287.8,1288.2,1298.3,549348.0,517508.0,549592.0,549320.0,581356.0,549228.0,518632.0,517832.0,580624.0,549672.0
23-06-16_20:16:29,zstd,41943040,2097152,2,False,-1.54,7.73,21.673,-34.037,1018151013,1302.764,599895.6,1301.8,1314.8,1300.9,1305.4,1292.9,1309.1,1297.8,1304.9,1304.9,1295.2,599720.0,599716.0,599544.0,600008.0,599984.0,599920.0,599984.0,600068.0,599908.0,600104.0
23-06-16_20:17:10,zstd,41943040,2097152,2,False,-1.54,7.73,21.697,-34.064,1018151013,1303.021,600016.0,1303.5,1299.5,1305.9,1301.4,1291.8,1304.4,1308.4,1310.4,1300.4,1304.5,600256.0,600372.0,600192.0,599984.0,600192.0,599816.0,599520.0,600380.0,599716.0,599732.0
23-06-16_20:17:51,zstd,52428800,2097152,1,False,2.01,7.74,11.290,-13.002,1018036204,1191.595,505750.4,1188.8,1199.3,1188.0,1193.1,1190.6,1192.0,1195.0,1188.5,1194.3,1186.3,505800.0,505796.0,505804.0,505600.0,505888.0,505608.0,505800.0,505796.0,505804.0,505608.0
23-06-16_20:18:31,zstd,41943040,1048576,1,True,4.69,7.72,10.632,-4.274,1018285802,1184.555,466688.0,1185.7,1185.7,1185.0,1182.5,1186.3,1183.8,1186.2,1187.8,1177.8,1184.9,466692.0,466248.0,466780.0,466664.0,466628.0,466908.0,466716.0,466640.0,466908.0,466696.0
23-06-16_20:19:11,zstd,31457280,1048576,1,False,4.24,7.71,14.061,-9.053,1018433687,1221.270,488076.8,1223.5,1224.9,1219.3,1217.2,1215.6,1211.9,1222.4,1238.6,1226.5,1212.7,487908.0,462964.0,513756.0,513492.0,513684.0,462520.0,462732.0,487280.0,462784.0,513648.0
23-06-16_20:19:51,zstd,41943040,1048576,2,False,1.24,7.72,11.286,-15.281,1018285802,1191.554,515952.4,1195.1,1193.9,1186.8,1187.5,1194.6,1194.6,1192.1,1194.0,1193.0,1184.0,516352.0,515448.0,516108.0,516256.0,515972.0,516168.0,514820.0,515592.0,516364.0,516444.0
23-06-16_20:20:29,zstd,41943040,524288,1,True,5.37,7.51,9.462,-0.852,1020562146,1172.022,451372.0,1182.1,1161.1,1164.4,1177.7,1175.9,1169.0,1179.9,1169.3,1179.3,1161.4,451460.0,451680.0,451356.0,451352.0,451652.0,451080.0,451552.0,450964.0,451272.0,451352.0
23-06-16_20:21:07,zstd,52428800,524288,1,True,4.14,7.51,10.405,-5.493,1020608521,1182.118,472145.2,1190.2,1187.2,1188.3,1166.5,1172.6,1186.6,1190.8,1185.9,1162.6,1190.4,471996.0,472264.0,472116.0,472188.0,472084.0,472004.0,471888.0,472264.0,472288.0,472360.0
23-06-16_20:21:47,zstd,52428800,1048576,1,False,3.10,7.74,10.090,-8.519,1018103556,1178.745,485688.0,1183.7,1178.8,1176.7,1182.9,1177.5,1174.3,1180.0,1174.9,1179.0,1179.6,485700.0,485440.0,485644.0,485912.0,485720.0,485888.0,485656.0,485828.0,485644.0,485448.0
23-06-16_20:22:26,zstd,104857600,524288,1,False,-3.20,7.55,11.383,-28.533,1020132342,1192.594,575262.0,1194.3,1185.0,1183.1,1200.4,1195.3,1192.1,1194.5,1201.2,1186.4,1193.7,574896.0,575108.0,574996.0,575384.0,575548.0,575196.0,575392.0,575464.0,575528.0,575108.0
23-06-16_20:23:18,zstd,52428800,262144,1,False,2.42,5.51,6.585,-4.849,1042693089,1141.221,469262.4,1142.7,1143.1,1138.7,1141.0,1134.8,1148.2,1147.3,1140.9,1135.9,1139.5,469188.0,469576.0,469128.0,469232.0,469132.0,469132.0,469408.0,469208.0,469216.0,469404.0
23-06-16_20:23:56,zstd,52428800,524288,2,False,0.35,7.51,10.575,-17.039,1020608521,1183.940,523820.0,1191.5,1167.6,1191.1,1192.6,1171.1,1193.3,1184.6,1172.0,1189.3,1186.3,523464.0,522692.0,524120.0,524036.0,523660.0,524508.0,523148.0,524304.0,523656.0,524612.0
23-06-16_20:24:34,zstd,52428800,524288,2,False,0.89,7.51,11.946,-16.793,1020608521,1198.620,522720.0,1190.6,1202.2,1197.3,1206.0,1196.8,1200.1,1197.8,1196.3,1195.9,1203.2,523460.0,522692.0,522128.0,522696.0,522696.0,522968.0,522516.0,522180.0,523084.0,522780.0
23-06-16_20:25:26,zstd,52428800,262144,1,False,2.29,5.51,6.219,-4.846,1042693089,1137.296,469250.4,1143.8,1137.2,1141.5,1130.6,1134.6,1139.5,1141.0,1137.5,1129.2,1138.0,469396.0,469120.0,469412.0,469400.0,468740.0,469384.0,469220.0,469124.0,469592.0,469116.0
23-06-16_20:26:18,zstd,52428800,262144,1,False,2.36,5.51,6.427,-4.849,1042693089,1139.525,469260.4,1144.8,1140.0,1135.2,1136.9,1138.7,1134.1,1137.1,1145.8,1144.1,1138.6,469468.0,469024.0,469664.0,469400.0,469400.0,468740.0,469384.0,469316.0,469468.0,468740.0
23-06-16_20:26:57,zstd,41943040,524288,1,True,5.28,7.51,9.119,-0.800,1020562146,1168.353,451142.0,1156.6,1170.5,1171.1,1164.5,1179.4,1169.0,1174.5,1166.2,1167.4,1164.4,451424.0,451356.0,451080.0,451072.0,450700.0,450692.0,451584.0,451272.0,451172.0,451068.0
23-06-16_20:27:35,zstd,31457280,524288,1,True,6.12,7.51,12.833,-1.987,1020647730,1208.118,456451.2,1209.2,1212.8,1209.8,1205.9,1207.5,1195.8,1214.7,1211.7,1207.5,1206.4,475496.0,451688.0,451516.0,451588.0,451664.0,451660.0,451608.0,451920.0,451768.0,475604.0
23-06-16_20:28:14,zstd,31457280,524288,2,False,-0.50,7.51,12.065,-21.057,1020647730,1199.896,541802.8,1206.5,1194.7,1205.2,1203.0,1198.7,1196.0,1205.0,1195.2,1198.9,1195.7,554760.0,554896.0,554784.0,554880.0,503108.0,528956.0,554620.0,502476.0,554840.0,554708.0
23-06-16_20:28:52,zstd,31457280,524288,2,False,0.15,7.51,12.281,-19.339,1020647730,1202.209,534113.6,1197.1,1205.8,1198.0,1199.2,1204.4,1204.1,1209.2,1197.5,1204.3,1202.5,503320.0,554624.0,554608.0,554624.0,503476.0,554596.0,554896.0,503288.0,503092.0,554612.0
23-06-16_20:29:31,zstd,31457280,524288,2,False,-0.46,7.51,12.173,-21.070,1020647730,1201.050,541859.6,1199.8,1201.6,1202.0,1199.2,1202.5,1211.5,1198.0,1190.6,1198.8,1206.6,503204.0,554616.0,554524.0,528624.0,554908.0,554884.0,555072.0,503736.0,554132.0,554896.0
23-06-16_20:30:10,zstd,41943040,524288,1,False,5.21,7.51,8.965,-0.838,1020562146,1166.701,451310.0,1165.1,1164.4,1163.6,1166.6,1167.3,1167.5,1171.2,1174.3,1165.6,1161.4,451344.0,451256.0,451244.0,451612.0,451168.0,451544.0,451268.0,451164.0,451432.0,451068.0
23-06-16_20:30:48,zstd,31457280,524288,2,False,-0.06,7.51,12.248,-19.924,1020647730,1201.856,536733.6,1207.0,1206.4,1201.8,1208.3,1194.6,1196.4,1197.7,1203.7,1196.5,1206.2,554888.0,503012.0,503352.0,554876.0,554624.0,503284.0,554704.0,554820.0,555084.0,528692.0
23-06-16_20:31:26,zstd,31457280,524288,2,False,-0.08,7.51,12.188,-19.921,1020647730,1201.211,536717.6,1200.4,1206.1,1203.0,1200.8,1205.4,1207.6,1201.9,1195.3,1204.2,1187.5,554864.0,554896.0,555036.0,554564.0,528788.0,554688.0,528924.0,503180.0,529140.0,503096.0
23-06-16_20:32:04,zstd,20971520,524288,1,True,8.09,7.43,13.853,2.991,1021497693,1219.036,434174.0,1218.3,1210.9,1216.9,1208.7,1212.5,1216.5,1248.0,1215.0,1223.8,1219.7,459248.0,425940.0,425360.0,425852.0,459784.0,425668.0,425648.0,442400.0,425928.0,425912.0
23-06-16_20:32:54,zstd,20971520,262144,1,True,9.05,5.78,16.665,4.721,1039715888,1249.145,426430.0,1194.1,1254.2,1260.7,1257.6,1256.6,1263.6,1260.4,1227.5,1255.1,1261.7,437048.0,419580.0,437040.0,436908.0,419384.0,419188.0,419392.0,419560.0,436544.0,419656.0
23-06-16_20:33:46,zstd,20971520,131072,1,False,4.24,5.20,0.794,6.715,1046117134,1079.211,417504.4,1075.1,1076.2,1063.7,1074.2,1095.9,1100.6,1074.0,1095.4,1075.5,1061.5,417340.0,417604.0,417620.0,417112.0,417604.0,417612.0,417432.0,417592.0,417804.0,417324.0
