time,Compression Type,Cluster Size,Page Size,Cluster Bunch,accepted,performance(%),size_decrease(%),throughput_increase(%),memory_usage_decrease(%),size(MB),mean_throughput(MB/s),mean_memory_usage,throughput_0,throughput_1,throughput_2,throughput_3,throughput_4,throughput_5,throughput_6,throughput_7,throughput_8,throughput_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9
23-06-19_17:58:57,lz4,104857600,131072,1,True,13.55,0.85,43.663,-3.873,2286789309,801.823,408724.0,796.8,801.2,808.1,808.2,803.6,798.9,793.2,801.0,808.8,798.4,413024.0,402200.0,402880.0,402848.0,412104.0,412956.0,412560.0,412940.0,402768.0,412960.0
23-06-19_18:00:57,lz4,104857600,262144,1,True,19.70,1.46,62.929,-5.294,2272685867,909.356,414317.6,912.3,906.5,908.8,912.2,910.6,910.3,907.3,908.0,909.0,908.6,414388.0,413820.0,414680.0,414596.0,414680.0,414356.0,414020.0,414204.0,414220.0,414212.0
23-06-19_18:02:56,lz4,104857600,262144,2,False,17.28,1.46,58.423,-8.041,2272685867,884.203,425126.0,881.7,886.8,883.6,875.5,885.3,883.5,887.6,891.0,882.6,884.4,424780.0,424876.0,425448.0,425512.0,425556.0,425136.0,424780.0,425164.0,425240.0,424768.0
23-06-19_18:04:57,lz4,104857600,262144,2,False,17.70,1.46,59.699,-8.053,2272685867,891.328,425174.0,891.2,894.4,890.6,889.6,892.3,891.8,889.7,892.2,889.2,892.2,425156.0,425156.0,425040.0,425388.0,425288.0,425240.0,425240.0,424964.0,424640.0,425628.0
23-06-19_18:07:00,lz4,104857600,524288,1,True,24.03,1.83,73.341,-3.092,2264147407,967.469,405654.4,974.3,970.1,959.6,965.5,973.1,965.0,965.9,970.9,960.6,969.7,407588.0,407312.0,407732.0,408156.0,397704.0,407584.0,397124.0,407876.0,407876.0,407592.0
23-06-19_18:09:01,lz4,104857600,524288,2,False,22.10,1.83,74.822,-10.360,2264147407,975.731,434250.0,975.7,976.5,975.0,974.3,977.4,977.4,971.6,971.2,980.1,978.1,438308.0,437960.0,438608.0,438392.0,427816.0,427656.0,438692.0,438496.0,428852.0,427720.0
23-06-19_18:11:00,lz4,104857600,262144,1,False,20.68,1.46,65.888,-5.298,2272685867,925.869,414332.8,926.4,922.7,926.9,926.1,925.4,929.4,923.1,925.7,929.2,923.6,414412.0,414548.0,414024.0,414220.0,414204.0,414484.0,414568.0,414880.0,414160.0,413828.0
23-06-19_18:13:03,lz4,209715200,524288,1,False,22.46,1.84,76.929,-11.378,2263900242,987.492,438257.2,987.8,982.8,978.2,986.4,988.1,992.0,994.8,980.5,995.3,989.0,438052.0,437560.0,438676.0,438156.0,438272.0,438288.0,438564.0,438020.0,438256.0,438728.0
23-06-19_18:15:05,lz4,52428800,524288,1,False,22.31,1.69,65.108,0.128,2267408705,921.515,392983.2,921.3,914.3,922.5,923.0,923.7,921.4,924.7,928.6,924.2,911.4,393028.0,392732.0,393176.0,393316.0,393068.0,393092.0,392780.0,392572.0,392988.0,393080.0
23-06-19_18:17:08,lz4,104857600,1048576,1,True,28.11,1.94,84.040,-1.653,2261545112,1027.182,399988.8,1016.3,1030.0,1019.7,1027.7,1027.2,1035.7,1030.8,1028.4,1031.0,1025.0,400092.0,400288.0,399336.0,399636.0,400184.0,400100.0,400184.0,400196.0,399876.0,399996.0
23-06-19_18:19:10,lz4,52428800,1048576,1,True,27.85,1.81,81.409,0.341,2264572882,1012.497,392144.4,1002.9,1009.5,1014.8,1013.4,1013.1,1012.8,1014.5,1016.4,1018.3,1009.3,393040.0,392524.0,393380.0,392936.0,388540.0,393372.0,392980.0,388560.0,392948.0,393164.0
23-06-19_18:21:13,lz4,52428800,1048576,2,True,28.72,1.81,85.154,-0.792,2264572882,1033.399,396602.4,1033.2,1035.8,1035.3,1038.9,1033.7,1031.7,1027.5,1032.4,1032.2,1033.2,396364.0,396728.0,396928.0,396820.0,396696.0,396824.0,396044.0,396736.0,396520.0,396364.0
23-06-19_18:23:15,lz4,52428800,1048576,1,True,28.36,1.81,82.903,0.360,2264572882,1020.835,392070.0,1022.0,1019.9,1021.1,1017.4,1020.9,1020.9,1024.8,1025.2,1015.8,1020.3,392892.0,393180.0,393288.0,393024.0,392808.0,393192.0,388152.0,388364.0,392904.0,392896.0
23-06-19_18:25:18,lz4,104857600,1048576,1,True,29.14,1.94,87.201,-1.710,2261545112,1044.825,400215.6,1046.0,1041.9,1043.9,1045.8,1044.7,1045.4,1044.2,1043.8,1043.3,1049.4,400224.0,400032.0,400416.0,400092.0,400672.0,400108.0,400284.0,400000.0,400544.0,399784.0
23-06-19_18:27:21,lz4,52428800,1048576,1,False,27.58,1.81,80.795,0.135,2264572882,1009.071,392956.4,1012.9,1004.8,1012.5,1010.5,1011.0,1009.6,1003.5,1010.3,1004.2,1011.5,392924.0,393020.0,392776.0,392332.0,393200.0,392328.0,393448.0,393288.0,393188.0,393060.0
23-06-19_18:29:25,lz4,209715200,1048576,1,False,26.23,2.02,90.520,-13.856,2259802157,1063.347,448006.8,1072.0,1052.1,1071.0,1053.5,1064.4,1069.1,1060.3,1072.7,1048.7,1069.6,448108.0,447680.0,447840.0,448388.0,447956.0,447624.0,448172.0,448120.0,448064.0,448116.0
23-06-19_18:31:28,lz4,104857600,524288,1,False,25.16,1.83,76.226,-2.563,2264147407,983.567,403570.4,976.5,982.3,988.2,991.3,984.6,989.4,976.1,983.9,978.8,984.5,397608.0,407144.0,397312.0,397680.0,407404.0,397660.0,407724.0,407596.0,407792.0,407784.0
23-06-19_18:33:31,lz4,209715200,1048576,1,True,28.11,2.02,96.180,-13.872,2259802157,1094.937,448069.6,1093.8,1100.6,1099.1,1088.4,1098.4,1097.0,1096.2,1091.5,1091.0,1093.3,448188.0,447496.0,448564.0,447828.0,448108.0,448180.0,448008.0,447980.0,448044.0,448300.0
23-06-19_18:35:35,lz4,209715200,1048576,2,False,24.75,2.02,90.679,-18.440,2259802157,1064.237,466043.6,1066.9,1045.7,1063.8,1066.6,1066.7,1067.5,1065.2,1068.6,1065.2,1066.2,466300.0,465896.0,465772.0,466212.0,465804.0,466312.0,466212.0,465984.0,465816.0,466128.0
23-06-19_18:37:39,lz4,314572800,1048576,1,False,20.56,1.99,80.718,-21.024,2260403347,1008.638,476213.6,1005.9,1016.5,1006.8,1018.3,1005.9,1006.2,1012.3,1004.9,1003.9,1005.7,476072.0,476664.0,475692.0,476256.0,476220.0,476352.0,476336.0,476144.0,476040.0,476360.0
23-06-19_18:39:44,lz4,209715200,2097152,1,True,29.93,2.07,98.751,-11.049,2258482292,1109.285,436961.2,1108.7,1108.3,1110.4,1112.5,1108.2,1103.6,1110.7,1110.1,1107.7,1112.6,436736.0,436956.0,437060.0,437072.0,437152.0,437064.0,437064.0,437064.0,436720.0,436724.0
23-06-19_18:41:48,lz4,104857600,2097152,1,True,32.23,2.00,98.839,-4.163,2260127690,1109.778,409868.4,1121.1,1104.6,1102.2,1106.1,1112.9,1107.1,1114.9,1102.2,1118.6,1108.1,409984.0,409744.0,410216.0,409796.0,409676.0,409808.0,409988.0,409992.0,409408.0,410072.0
23-06-19_18:43:49,lz4,104857600,1048576,1,False,28.91,1.94,86.469,-1.685,2261545112,1040.740,400117.6,1027.4,1042.3,1042.7,1042.8,1042.3,1042.8,1045.6,1038.7,1039.4,1043.4,400160.0,400056.0,400104.0,399956.0,400100.0,399748.0,399832.0,400380.0,400384.0,400456.0
23-06-19_18:45:52,lz4,104857600,2097152,2,False,30.00,2.00,99.272,-11.277,2260127690,1112.193,437861.2,1109.8,1119.5,1113.5,1119.4,1102.3,1106.5,1111.3,1112.2,1109.2,1118.2,438112.0,437864.0,437808.0,438320.0,437828.0,437568.0,438028.0,437828.0,437916.0,437340.0
23-06-19_18:47:55,lz4,104857600,2097152,2,False,29.07,2.00,96.438,-11.221,2260127690,1096.377,437637.6,1090.6,1090.0,1097.2,1097.5,1096.4,1096.5,1092.8,1108.3,1102.0,1092.3,437148.0,437532.0,437712.0,437392.0,437032.0,437624.0,437988.0,438208.0,438400.0,437340.0
23-06-19_18:49:58,lz4,104857600,2097152,2,False,28.11,2.00,93.544,-11.229,2260127690,1080.227,437671.2,1074.8,1058.5,1079.3,1089.0,1086.5,1085.4,1078.6,1086.3,1082.9,1081.1,437532.0,437628.0,437824.0,437640.0,437520.0,437716.0,437908.0,437604.0,437724.0,437616.0
23-06-19_18:52:02,lz4,104857600,2097152,2,True,30.30,2.00,100.235,-11.344,2260127690,1117.571,438121.6,1113.7,1119.8,1122.2,1120.3,1109.8,1116.5,1111.9,1122.8,1120.8,1117.9,437948.0,438024.0,438444.0,438004.0,438308.0,440036.0,437280.0,437716.0,437816.0,437640.0
23-06-19_18:54:06,lz4,104857600,4194304,2,False,28.96,2.02,96.000,-11.123,2259784252,1093.934,437251.6,1095.9,1093.1,1084.1,1101.7,1086.2,1088.4,1090.8,1104.0,1101.7,1093.5,436680.0,437912.0,437672.0,436880.0,437528.0,437020.0,437304.0,437020.0,437316.0,437184.0
23-06-19_18:56:10,lz4,104857600,2097152,3,False,26.52,2.00,93.379,-15.829,2260127690,1079.304,455772.8,1083.0,1087.6,1084.6,1084.3,1056.2,1082.8,1083.9,1089.6,1080.4,1060.7,455520.0,456228.0,455484.0,457228.0,455560.0,455196.0,455832.0,455772.0,455412.0,455496.0
23-06-19_18:58:13,lz4,104857600,1048576,2,False,25.91,1.94,87.706,-11.918,2261545112,1047.642,440380.8,1049.7,1054.5,1047.4,1051.7,1043.3,1048.3,1040.4,1060.1,1044.5,1036.6,440380.0,440792.0,440532.0,440032.0,440152.0,440516.0,440136.0,440412.0,440284.0,440572.0
23-06-19_19:00:17,lz4,104857600,1048576,2,False,24.66,1.94,83.980,-11.951,2261545112,1026.844,440510.0,1029.5,1035.9,1018.3,1017.0,1037.0,1029.6,1030.5,1031.0,1027.4,1012.3,440600.0,440712.0,440520.0,440388.0,440608.0,439940.0,440136.0,440712.0,440784.0,440700.0
23-06-19_19:02:19,lz4,52428800,2097152,2,False,26.85,1.84,79.696,-0.996,2263906449,1002.934,397406.0,997.9,1009.0,1007.7,989.9,1001.0,1001.1,1002.3,1009.6,1005.2,1005.6,396936.0,396888.0,397100.0,399012.0,398468.0,397220.0,396900.0,397208.0,397972.0,396356.0
23-06-19_19:04:22,lz4,104857600,1048576,2,False,24.00,1.94,82.003,-11.930,2261545112,1015.814,440428.0,1011.1,1017.8,1006.6,1014.7,1019.5,1015.7,1015.5,1019.5,1017.6,1020.0,440784.0,440120.0,440412.0,440240.0,440880.0,440536.0,440260.0,440492.0,439940.0,440616.0
23-06-19_19:06:26,lz4,104857600,4194304,2,False,28.94,2.02,95.786,-10.988,2259784252,1092.740,436721.2,1086.5,1094.4,1092.9,1091.7,1100.6,1099.2,1088.6,1087.2,1088.9,1097.5,437520.0,437412.0,437456.0,437416.0,437384.0,429580.0,437068.0,437444.0,437540.0,438392.0
23-06-19_19:08:30,lz4,209715200,2097152,2,False,24.55,2.07,91.277,-19.701,2258482292,1067.570,471007.2,1069.5,1064.6,1068.2,1074.2,1047.7,1066.2,1076.2,1078.1,1065.5,1065.5,470864.0,471100.0,470876.0,471156.0,470968.0,471072.0,470888.0,471148.0,471008.0,470992.0
23-06-19_19:10:34,lz4,209715200,2097152,2,False,23.81,2.07,89.012,-19.656,2258482292,1054.930,470828.0,1053.8,1046.2,1057.9,1058.5,1056.2,1055.3,1056.0,1059.0,1049.5,1056.9,470956.0,470880.0,471248.0,470412.0,470684.0,471008.0,470784.0,470684.0,470800.0,470824.0
23-06-19_19:12:39,lz4,104857600,4194304,2,True,28.54,2.02,94.820,-11.202,2259784252,1087.348,437564.4,1088.5,1092.0,1088.9,1083.7,1087.3,1091.4,1082.9,1087.5,1082.0,1089.2,437452.0,437728.0,437532.0,437808.0,437724.0,437236.0,437720.0,437484.0,437052.0,437908.0
23-06-19_19:14:41,lz4,104857600,2097152,2,False,27.38,2.00,91.335,-11.195,2260127690,1067.894,437536.0,1068.4,1082.2,1066.7,1063.7,1069.8,1057.2,1069.2,1063.8,1070.1,1067.8,437532.0,437260.0,437420.0,437628.0,437340.0,437828.0,438232.0,437260.0,437336.0,437524.0
23-06-19_19:16:45,lz4,104857600,8388608,2,False,26.85,2.02,89.841,-11.298,2259763206,1059.556,437942.8,1050.5,1065.7,1060.7,1056.7,1061.9,1068.6,1061.0,1041.0,1065.9,1063.6,437408.0,437560.0,437672.0,438296.0,438120.0,438488.0,437176.0,438104.0,438320.0,438284.0
23-06-19_19:18:50,lz4,104857600,4194304,3,False,26.72,2.02,93.903,-15.762,2259784252,1082.229,455506.4,1082.9,1082.9,1075.4,1064.3,1090.8,1083.6,1079.9,1090.2,1087.8,1084.4,454656.0,454536.0,456268.0,453972.0,456032.0,454396.0,456348.0,456736.0,456228.0,455892.0
23-06-19_19:20:53,lz4,104857600,4194304,3,True,28.93,2.02,100.331,-15.563,2259784252,1118.107,454723.6,1115.4,1118.3,1118.6,1113.7,1125.3,1120.9,1109.6,1116.8,1117.9,1124.4,454744.0,454428.0,454592.0,454720.0,454456.0,454880.0,454892.0,454792.0,454732.0,455000.0
23-06-19_19:22:59,lz4,209715200,4194304,3,False,27.78,2.10,105.619,-24.387,2257779779,1147.619,489444.4,1136.1,1156.3,1148.3,1150.1,1155.1,1156.9,1150.7,1134.2,1133.5,1155.0,490052.0,488900.0,489144.0,489660.0,490328.0,489748.0,489376.0,488904.0,488852.0,489480.0
23-06-19_19:25:02,lz4,104857600,4194304,2,False,27.94,2.02,92.978,-11.168,2259784252,1077.065,437431.2,1078.8,1078.7,1075.9,1081.7,1076.6,1077.4,1074.9,1082.0,1067.1,1077.7,437524.0,436804.0,437664.0,437540.0,436972.0,437616.0,437260.0,437728.0,437800.0,437404.0
23-06-19_19:27:05,lz4,52428800,4194304,3,False,24.98,1.84,77.602,-4.490,2263864935,991.251,411152.8,987.8,994.3,993.4,995.0,989.2,989.3,994.0,994.0,978.7,996.7,411444.0,411876.0,411416.0,411332.0,411544.0,411812.0,410752.0,409948.0,411228.0,410176.0
23-06-19_19:29:11,lz4,104857600,4194304,4,False,24.65,2.02,89.913,-17.985,2259784252,1059.962,464253.2,1049.8,1056.0,1077.7,1084.3,1056.7,1047.3,1051.8,1059.6,1055.4,1061.2,463788.0,465660.0,464008.0,464016.0,464036.0,464496.0,464312.0,463852.0,464412.0,463952.0
23-06-19_19:31:14,lz4,104857600,2097152,3,False,26.45,2.00,93.136,-15.794,2260127690,1077.951,455632.0,1067.9,1081.7,1084.6,1094.2,1065.4,1075.4,1084.7,1066.1,1068.1,1091.4,455792.0,455860.0,455496.0,455300.0,455768.0,455968.0,455492.0,455308.0,455548.0,455788.0
23-06-19_19:33:18,lz4,52428800,4194304,3,False,25.39,1.84,78.871,-4.532,2263864935,998.331,411317.2,990.7,999.6,1000.0,993.9,1001.2,994.6,996.7,1001.9,1001.2,1003.6,411452.0,411144.0,411788.0,411340.0,411332.0,411424.0,411412.0,411404.0,410732.0,411144.0
23-06-19_19:35:22,lz4,104857600,4194304,2,True,29.36,2.02,96.752,-10.694,2259784252,1098.128,435564.4,1114.8,1093.8,1098.2,1098.8,1100.1,1102.8,1080.8,1095.1,1088.9,1107.9,436872.0,429412.0,437068.0,437068.0,436456.0,436872.0,437528.0,429848.0,437344.0,437176.0
23-06-19_19:37:26,lz4,104857600,8388608,2,True,28.77,2.02,95.569,-11.267,2259763206,1091.526,437820.0,1103.5,1094.6,1087.3,1090.0,1097.6,1094.1,1087.8,1083.4,1090.1,1087.0,437212.0,437924.0,437636.0,437828.0,437708.0,438108.0,438104.0,437832.0,438012.0,437836.0
23-06-19_19:39:29,lz4,104857600,8388608,3,True,28.62,2.02,99.576,-15.734,2259763206,1113.890,455398.0,1117.4,1116.7,1097.3,1116.8,1117.7,1118.2,1112.3,1118.6,1118.8,1105.0,455920.0,455116.0,455584.0,455684.0,454584.0,455488.0,455476.0,455556.0,455268.0,455304.0
23-06-19_19:41:34,lz4,104857600,4194304,3,False,26.60,2.02,93.702,-15.906,2259784252,1081.107,456074.4,1087.6,1077.6,1074.8,1081.6,1105.7,1083.1,1070.2,1079.5,1069.9,1081.0,456072.0,455760.0,455692.0,456736.0,456692.0,456260.0,454820.0,456572.0,456256.0,455884.0
23-06-19_19:43:38,lz4,104857600,16777216,3,False,20.32,1.45,88.142,-28.617,2272934882,1050.074,506090.4,1049.0,1050.1,1046.4,1053.8,1045.3,1050.9,1059.7,1067.7,1047.9,1029.9,506148.0,505792.0,506068.0,505684.0,506032.0,506376.0,506408.0,506240.0,506052.0,506104.0
23-06-19_19:45:44,lz4,209715200,8388608,3,False,26.08,2.11,100.664,-24.524,2257610950,1119.965,489985.2,1115.2,1115.6,1116.3,1112.0,1128.3,1126.6,1124.8,1124.6,1115.9,1120.4,489280.0,490120.0,490712.0,490636.0,489976.0,490448.0,489468.0,490332.0,489196.0,489684.0
23-06-19_19:47:48,lz4,104857600,8388608,4,False,26.17,2.02,94.937,-18.459,2259763206,1087.999,466118.0,1079.4,1083.8,1091.4,1082.3,1095.5,1097.1,1097.4,1096.8,1076.3,1080.0,466544.0,465668.0,466404.0,466436.0,466528.0,464028.0,466712.0,466028.0,466128.0,466704.0
23-06-19_19:49:54,lz4,104857600,8388608,4,False,25.61,2.02,93.117,-18.320,2259763206,1077.843,465570.8,1073.3,1087.8,1086.2,1082.0,1077.2,1063.8,1080.6,1079.7,1083.5,1064.3,466244.0,464284.0,466520.0,466332.0,466608.0,463428.0,466604.0,466384.0,466228.0,463076.0
23-06-19_19:51:58,lz4,104857600,8388608,2,True,29.38,2.02,97.342,-11.226,2259763206,1101.424,437660.0,1101.5,1086.3,1095.7,1105.1,1109.2,1098.2,1108.3,1104.2,1104.5,1101.4,437916.0,438348.0,436752.0,437320.0,437808.0,438148.0,437640.0,437460.0,437484.0,437724.0
23-06-19_19:54:03,lz4,209715200,8388608,2,True,29.20,2.11,105.276,-19.797,2257610950,1145.705,471385.2,1146.7,1137.2,1161.9,1154.6,1156.0,1140.2,1132.8,1113.4,1155.0,1159.3,471824.0,470456.0,472248.0,471620.0,472340.0,470528.0,470644.0,470972.0,472188.0,471032.0
23-06-19_19:56:09,lz4,209715200,16777216,2,False,13.02,-28.75,89.930,-22.133,2969250194,1060.055,480578.0,1049.0,1054.1,1078.4,1055.9,1058.5,1069.2,1062.1,1050.6,1059.3,1063.5,480576.0,480584.0,480816.0,480296.0,480872.0,480684.0,480400.0,480792.0,480480.0,480280.0
23-06-19_19:58:15,lz4,209715200,4194304,2,True,29.60,2.10,106.564,-19.878,2257779779,1152.896,471704.4,1158.7,1160.3,1151.6,1161.1,1153.2,1156.2,1155.5,1133.5,1145.3,1153.8,471176.0,471888.0,471516.0,472280.0,471064.0,472668.0,471184.0,471528.0,471852.0,471888.0
23-06-19_20:00:20,lz4,209715200,4194304,1,True,29.60,2.10,101.712,-15.005,2257779779,1125.811,452529.2,1124.1,1111.3,1128.6,1127.8,1129.5,1123.3,1123.4,1130.9,1127.5,1131.8,453696.0,453636.0,454040.0,454040.0,440296.0,453820.0,453640.0,454136.0,453840.0,454148.0
23-06-19_20:02:26,lz4,314572800,4194304,1,False,24.00,2.13,97.060,-27.188,2257263233,1099.852,500468.4,1092.9,1100.5,1108.5,1096.9,1104.0,1105.4,1107.1,1096.1,1088.8,1098.4,499884.0,500456.0,500148.0,500428.0,500648.0,500120.0,499876.0,500072.0,502784.0,500268.0
23-06-19_20:04:32,lz4,209715200,8388608,1,True,31.25,2.11,103.390,-11.750,2257610950,1135.180,439719.6,1123.4,1135.4,1139.1,1139.5,1141.7,1106.9,1143.7,1141.8,1140.0,1140.3,439368.0,439756.0,439912.0,439836.0,439924.0,440028.0,439928.0,438948.0,439552.0,439944.0
23-06-19_20:06:38,lz4,209715200,8388608,2,False,30.31,2.11,108.791,-19.964,2257610950,1165.326,472042.8,1176.7,1159.2,1164.9,1170.9,1182.7,1161.2,1167.7,1132.9,1168.5,1168.5,472804.0,472092.0,472200.0,471620.0,471772.0,472580.0,472096.0,470340.0,472144.0,472780.0
23-06-19_20:08:44,lz4,209715200,16777216,1,False,16.67,-28.75,94.364,-15.609,2969250194,1084.804,454906.4,1096.5,1088.3,1082.2,1071.3,1086.9,1086.1,1099.7,1079.7,1080.6,1076.7,454916.0,454900.0,454988.0,454696.0,454424.0,455528.0,454864.0,454840.0,454492.0,455416.0
23-06-19_20:10:49,lz4,104857600,8388608,1,True,31.38,2.02,96.301,-4.179,2259763206,1095.615,409928.0,1099.7,1101.3,1096.4,1105.0,1091.6,1097.8,1090.2,1091.7,1089.7,1092.6,410456.0,410084.0,410188.0,410068.0,409796.0,409600.0,409520.0,409984.0,409792.0,409792.0
23-06-19_20:12:52,lz4,52428800,8388608,1,False,27.15,1.84,78.324,1.295,2263845312,995.278,388389.6,993.9,995.4,993.5,993.8,994.3,995.0,997.9,993.7,1000.1,995.3,387808.0,388004.0,387628.0,388048.0,387612.0,388076.0,388180.0,392188.0,388172.0,388180.0
23-06-19_20:14:56,lz4,104857600,4194304,1,True,31.79,2.02,97.997,-4.658,2259784252,1105.079,411815.2,1111.2,1103.0,1107.4,1106.3,1109.5,1102.4,1092.6,1103.3,1107.3,1107.8,411700.0,412264.0,411684.0,411428.0,411356.0,411748.0,411720.0,411716.0,412380.0,412156.0
23-06-19_20:17:01,lz4,209715200,4194304,1,False,30.70,2.10,103.945,-13.948,2257779779,1138.276,448370.8,1115.9,1118.7,1116.4,1120.4,1119.3,1162.9,1171.0,1174.4,1115.6,1168.3,454316.0,454032.0,454012.0,453748.0,453724.0,440052.0,440008.0,439748.0,453996.0,440072.0
23-06-19_20:19:06,lz4,104857600,8388608,1,False,31.03,2.02,95.043,-3.963,2259763206,1088.594,409079.6,1090.5,1089.8,1081.3,1091.3,1098.0,1086.1,1086.8,1083.9,1091.1,1087.1,409888.0,410068.0,401148.0,409600.0,409992.0,410260.0,409992.0,409992.0,410068.0,409788.0
23-06-19_20:21:08,lz4,52428800,4194304,1,False,26.95,1.84,78.532,0.483,2263864935,996.441,391586.0,988.7,1003.2,994.8,999.8,996.7,998.2,989.8,998.2,996.6,998.5,392300.0,392244.0,391840.0,387220.0,392032.0,392220.0,391864.0,392044.0,391892.0,392204.0
23-06-19_20:23:13,lz4,104857600,4194304,2,False,28.62,2.02,95.017,-11.178,2259784252,1088.449,437469.6,1080.2,1092.7,1089.9,1092.9,1098.9,1077.1,1084.3,1093.5,1086.0,1089.0,437432.0,437704.0,437300.0,437632.0,437800.0,437516.0,437008.0,437048.0,437920.0,437336.0
23-06-19_20:25:17,lz4,104857600,4194304,2,False,27.70,2.02,91.936,-10.843,2259784252,1071.248,436152.0,1075.8,1067.9,1065.2,1065.0,1074.7,1066.7,1072.5,1075.9,1070.0,1078.7,429576.0,439052.0,438988.0,437064.0,437352.0,437984.0,437448.0,437440.0,437252.0,429364.0
23-06-19_20:27:21,lz4,209715200,4194304,1,False,28.26,2.10,98.017,-15.353,2257779779,1105.190,453896.4,1096.5,1096.4,1100.2,1121.8,1099.2,1111.6,1093.4,1114.5,1114.5,1103.8,453776.0,453752.0,454512.0,454132.0,453836.0,453756.0,453556.0,454108.0,453720.0,453816.0
