time,Compression Type,Cluster Size,Page Size,Cluster Bunch,accepted,performance(%),size_decrease(%),throughput_increase(%),memory_usage_decrease(%),size(MB),mean_throughput(MB/s),mean_memory_usage,throughput_0,throughput_1,throughput_2,throughput_3,throughput_4,throughput_5,throughput_6,throughput_7,throughput_8,throughput_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9
23-06-16_22:31:22,lz4,20971520,65536,3,False,3.95,0.01,6.267,5.572,1090943116,1131.352,466175.2,1139.0,1122.3,1121.6,1132.3,1141.6,1124.0,1135.6,1124.3,1136.9,1135.9,459680.0,472540.0,472336.0,472736.0,459876.0,472576.0,472600.0,459976.0,459676.0,459756.0
23-06-16_22:32:50,lz4,20971520,32768,2,False,-0.13,-0.88,-7.737,8.211,1100600083,982.265,453150.4,982.2,981.5,980.1,980.9,983.0,983.3,979.6,984.2,982.5,985.4,452728.0,453260.0,453176.0,452968.0,453444.0,453364.0,452868.0,453376.0,452964.0,453356.0
23-06-16_22:34:17,lz4,20971520,32768,2,False,0.14,-0.88,-6.885,8.176,1100600083,991.331,453324.0,991.8,992.1,991.0,992.4,991.5,991.9,989.4,993.2,989.3,990.8,453548.0,453252.0,452744.0,453488.0,453484.0,453436.0,453704.0,453368.0,453052.0,453164.0
23-06-16_22:35:48,lz4,20971520,65536,3,True,3.90,0.01,6.152,5.540,1090943116,1130.136,466333.6,1131.1,1124.8,1135.9,1119.4,1132.5,1147.1,1132.1,1107.1,1128.5,1142.9,473120.0,472756.0,459780.0,472468.0,459476.0,460212.0,460264.0,472880.0,472628.0,459752.0
23-06-16_22:37:17,lz4,20971520,65536,2,True,3.97,0.01,5.063,6.846,1090943116,1118.542,459890.0,1113.8,1118.7,1118.8,1112.6,1116.8,1115.2,1118.6,1124.1,1114.6,1132.3,459784.0,459516.0,459912.0,459992.0,459916.0,459916.0,459968.0,460000.0,460180.0,459716.0
23-06-16_22:38:47,lz4,31457280,65536,2,True,3.61,-0.01,5.502,5.340,1091210822,1123.207,467322.8,1121.4,1121.6,1122.5,1118.6,1127.8,1129.5,1124.2,1119.6,1125.6,1121.2,467476.0,467108.0,467204.0,467580.0,467120.0,467828.0,467044.0,467648.0,467096.0,467124.0
23-06-16_22:40:16,lz4,41943040,65536,2,False,1.17,-0.00,4.927,-1.409,1091067188,1117.090,500640.8,1120.4,1120.1,1116.6,1114.3,1118.5,1122.8,1115.5,1117.3,1113.3,1112.0,500416.0,500408.0,501040.0,500888.0,500648.0,500888.0,500400.0,500692.0,500424.0,500604.0
23-06-16_22:41:46,lz4,31457280,32768,2,False,-1.79,-0.87,-9.031,4.531,1100518752,968.486,471316.0,970.8,963.9,959.4,971.5,978.4,965.7,967.4,968.0,969.3,970.3,473500.0,473316.0,473512.0,473308.0,453648.0,473512.0,472844.0,473276.0,473120.0,473124.0
23-06-16_22:43:16,lz4,41943040,65536,2,False,1.15,-0.00,4.835,-1.395,1091067188,1116.106,500574.4,1116.2,1116.5,1115.7,1113.9,1112.9,1110.4,1119.0,1114.3,1119.9,1122.4,500416.0,500612.0,500412.0,500596.0,500216.0,500888.0,501000.0,500316.0,500620.0,500668.0
23-06-16_22:44:46,lz4,31457280,65536,3,False,-0.13,-0.01,-0.629,0.241,1091210822,1057.937,492496.4,1056.6,1054.4,1069.6,1056.3,1044.5,1057.6,1048.0,1075.2,1055.7,1061.5,486580.0,486724.0,505888.0,486932.0,486812.0,486624.0,486924.0,505804.0,486816.0,505860.0
23-06-16_22:46:15,lz4,20971520,65536,2,True,4.09,0.01,5.365,6.894,1090943116,1121.757,459651.6,1122.7,1120.0,1134.5,1121.1,1119.2,1116.8,1119.3,1122.7,1122.1,1119.2,459612.0,459716.0,459520.0,459996.0,459920.0,459532.0,459532.0,459528.0,459256.0,459904.0
23-06-16_22:47:45,lz4,31457280,65536,2,True,3.51,-0.01,5.166,5.369,1091210822,1119.630,467178.8,1119.0,1119.6,1115.4,1119.9,1117.6,1120.1,1119.3,1118.7,1125.6,1121.1,467460.0,467296.0,467116.0,467100.0,467004.0,467584.0,466908.0,466728.0,467292.0,467300.0
23-06-16_22:49:16,lz4,31457280,65536,1,True,5.52,-0.01,5.717,10.860,1091210822,1125.500,440072.0,1124.1,1129.7,1133.6,1123.9,1121.1,1125.3,1130.1,1118.6,1124.6,1124.0,428108.0,428228.0,428240.0,448204.0,448208.0,447728.0,428584.0,447432.0,448064.0,447924.0
23-06-16_22:50:47,lz4,20971520,65536,1,True,6.23,0.01,3.975,14.707,1090943116,1106.956,421079.2,1097.3,1094.0,1096.2,1118.9,1113.3,1116.8,1105.7,1105.0,1121.1,1101.1,421116.0,421160.0,420976.0,420964.0,421232.0,421176.0,420816.0,421116.0,421240.0,420996.0
23-06-16_22:52:18,lz4,20971520,65536,2,False,3.95,0.01,4.990,6.845,1090943116,1117.758,459890.8,1112.2,1111.8,1115.3,1125.8,1113.0,1120.6,1123.7,1121.2,1114.3,1119.7,459608.0,460120.0,459804.0,459624.0,459480.0,459800.0,460248.0,460240.0,460012.0,459972.0
23-06-16_22:53:48,lz4,31457280,65536,1,False,5.29,-0.01,5.034,10.841,1091210822,1118.230,440164.8,1126.4,1117.2,1115.2,1112.1,1119.3,1125.1,1119.4,1119.9,1115.7,1112.1,428404.0,447736.0,448212.0,428436.0,448024.0,428340.0,428424.0,447988.0,447928.0,448156.0
23-06-16_22:55:18,lz4,31457280,65536,1,False,5.45,-0.01,4.362,11.991,1091210822,1111.079,434486.8,1114.7,1108.3,1109.7,1109.0,1110.3,1110.2,1111.8,1112.8,1112.2,1111.8,428992.0,428148.0,428808.0,447816.0,429076.0,429068.0,448028.0,447864.0,428616.0,428452.0
23-06-16_22:56:45,lz4,20971520,32768,1,False,1.09,-0.88,-9.348,13.482,1100600083,965.113,427126.8,958.5,963.2,965.6,966.1,974.3,959.1,960.1,984.0,960.2,960.2,427160.0,427068.0,427244.0,426480.0,426968.0,427348.0,427456.0,427268.0,427140.0,427136.0
23-06-16_22:58:18,lz4,20971520,131072,1,True,8.66,0.53,10.576,14.869,1085249184,1177.231,420277.2,1139.2,1205.2,1206.2,1206.2,1140.0,1153.3,1209.6,1147.4,1205.5,1159.7,420508.0,420452.0,419864.0,420248.0,420052.0,420052.0,420484.0,420128.0,420632.0,420352.0
23-06-16_22:59:48,lz4,20971520,65536,1,False,6.17,0.01,3.763,14.730,1090943116,1104.697,420965.2,1119.2,1105.7,1105.4,1110.1,1107.6,1108.5,1095.2,1090.1,1107.7,1097.4,421236.0,420584.0,420856.0,421016.0,420544.0,421260.0,420900.0,420992.0,421008.0,421256.0
23-06-16_23:01:20,lz4,31457280,131072,1,False,7.43,0.53,9.464,12.305,1085230757,1165.391,432939.6,1155.0,1151.4,1170.9,1173.4,1169.9,1148.9,1168.5,1175.5,1170.8,1169.7,446572.0,446716.0,427280.0,426508.0,427496.0,446472.0,427248.0,427296.0,427232.0,426576.0
23-06-16_23:02:55,lz4,20971520,131072,2,False,6.30,0.53,11.293,7.078,1085249184,1184.865,458743.2,1189.2,1180.0,1177.7,1179.8,1192.3,1191.3,1184.2,1190.9,1183.9,1179.5,459012.0,458444.0,458840.0,459024.0,458552.0,458896.0,458652.0,458540.0,458824.0,458648.0
23-06-16_23:04:24,lz4,20971520,65536,1,False,6.30,0.01,4.172,14.723,1090943116,1109.054,421002.4,1129.3,1111.5,1094.7,1106.8,1104.0,1126.3,1120.1,1100.8,1097.0,1100.1,420856.0,420796.0,421440.0,420972.0,421004.0,421236.0,420772.0,420724.0,420972.0,421252.0
23-06-16_23:06:01,lz4,20971520,262144,1,True,11.15,0.87,17.906,14.671,1081597763,1255.268,421259.2,1250.0,1256.6,1247.6,1253.0,1257.6,1256.7,1242.8,1270.5,1254.7,1263.3,421276.0,421108.0,420960.0,421376.0,421416.0,421052.0,421648.0,421264.0,421136.0,421356.0
23-06-16_23:07:33,lz4,20971520,131072,1,False,8.83,0.53,11.059,14.904,1085249184,1182.372,420106.4,1205.6,1198.5,1139.6,1144.6,1203.2,1161.0,1204.6,1151.0,1207.7,1208.0,420176.0,420164.0,420216.0,419932.0,420164.0,419740.0,420356.0,419620.0,420444.0,420252.0
23-06-16_23:09:05,lz4,20971520,131072,1,False,9.01,0.53,11.596,14.888,1085249184,1188.087,420185.6,1208.4,1198.0,1207.5,1150.3,1205.6,1202.0,1212.0,1136.7,1156.4,1203.9,420624.0,420272.0,420252.0,420240.0,419976.0,420028.0,420164.0,420140.0,419900.0,420260.0
23-06-16_23:10:40,lz4,31457280,262144,1,True,13.23,0.89,26.360,12.429,1081307897,1345.276,432327.6,1350.9,1344.9,1353.4,1351.1,1339.9,1355.5,1339.9,1328.0,1360.8,1328.4,428728.0,447844.0,428572.0,428476.0,428076.0,428852.0,428132.0,447384.0,428852.0,428360.0
23-06-16_23:12:12,lz4,31457280,131072,1,False,7.41,0.53,9.372,12.314,1085230757,1164.411,432891.6,1174.0,1156.8,1150.0,1156.7,1164.7,1169.7,1157.8,1172.2,1169.0,1173.2,427116.0,446356.0,446444.0,427356.0,427120.0,427260.0,446084.0,427344.0,426880.0,426956.0
23-06-16_23:13:46,lz4,31457280,131072,1,False,6.86,0.53,8.917,11.134,1085230757,1159.568,438720.0,1150.7,1170.9,1157.2,1154.3,1169.5,1154.7,1159.2,1173.1,1169.1,1137.0,446552.0,426884.0,446540.0,446464.0,427212.0,446264.0,446332.0,427060.0,427108.0,446784.0
23-06-16_23:15:21,lz4,31457280,262144,2,False,10.49,0.89,25.475,5.094,1081307897,1335.855,468537.2,1327.6,1356.9,1325.0,1342.6,1298.5,1341.6,1334.1,1347.7,1364.5,1320.1,467004.0,466572.0,466664.0,485924.0,466768.0,466400.0,466356.0,466548.0,466216.0,466920.0
23-06-16_23:16:58,lz4,41943040,262144,1,False,7.62,0.88,13.088,8.893,1081477596,1203.972,449782.8,1214.1,1201.0,1212.0,1207.8,1198.3,1171.3,1207.8,1205.6,1203.9,1218.0,449772.0,449908.0,449632.0,449900.0,449880.0,449616.0,449896.0,449888.0,449436.0,449900.0
23-06-16_23:18:33,lz4,20971520,262144,1,False,11.17,0.87,17.933,14.696,1081597763,1255.557,421132.4,1262.5,1261.5,1260.4,1279.4,1270.9,1248.6,1197.8,1259.7,1264.5,1250.3,421392.0,420924.0,421320.0,421400.0,421044.0,420624.0,421160.0,421436.0,420972.0,421052.0
23-06-16_23:20:08,lz4,20971520,262144,1,False,11.30,0.87,18.367,14.654,1081597763,1260.172,421342.0,1258.3,1257.9,1259.7,1262.1,1274.9,1267.7,1243.7,1262.3,1257.3,1257.9,421632.0,420972.0,421548.0,421000.0,421620.0,421320.0,421616.0,420972.0,421372.0,421368.0
23-06-16_23:21:44,lz4,31457280,262144,2,False,10.96,0.89,26.876,5.109,1081307897,1350.771,468464.4,1357.4,1371.5,1371.0,1358.2,1377.9,1348.3,1341.4,1339.2,1291.9,1350.9,467112.0,466856.0,465992.0,466188.0,466676.0,485492.0,466716.0,466640.0,466328.0,466644.0
23-06-16_23:23:19,lz4,31457280,262144,2,False,10.36,0.89,25.075,5.099,1081307897,1331.595,468513.2,1344.8,1327.7,1334.1,1278.1,1352.6,1331.7,1303.2,1342.8,1346.4,1354.7,466208.0,466188.0,466292.0,486216.0,466912.0,466364.0,467100.0,466888.0,466772.0,466192.0
23-06-16_23:24:52,lz4,31457280,131072,1,False,7.50,0.53,9.678,12.278,1085230757,1167.670,433070.8,1173.8,1173.4,1174.8,1177.0,1168.6,1149.2,1168.8,1167.7,1170.3,1153.1,446060.0,427544.0,426868.0,427612.0,427312.0,446816.0,427348.0,427540.0,427152.0,446456.0
23-06-16_23:26:25,lz4,31457280,131072,1,False,7.50,0.53,9.256,12.698,1085230757,1163.177,430996.0,1169.6,1149.4,1167.0,1165.3,1164.6,1169.0,1146.4,1165.1,1165.9,1169.5,427184.0,446452.0,427532.0,427256.0,427216.0,427056.0,446008.0,427168.0,427056.0,427032.0
23-06-16_23:28:00,lz4,31457280,262144,2,False,10.35,0.89,24.686,5.461,1081307897,1327.449,466726.4,1289.2,1345.5,1323.0,1363.9,1353.1,1367.5,1281.1,1284.2,1328.0,1339.1,466736.0,466604.0,466812.0,467032.0,466396.0,467000.0,466808.0,466456.0,466760.0,466660.0
23-06-16_23:29:37,lz4,41943040,262144,1,False,8.04,0.88,14.339,8.904,1081477596,1217.299,449729.6,1307.1,1194.1,1237.7,1192.4,1194.5,1206.5,1168.2,1192.1,1292.0,1188.5,449572.0,449996.0,449420.0,449520.0,449964.0,450020.0,449420.0,449416.0,450188.0,449780.0
23-06-16_23:31:13,lz4,31457280,262144,2,False,10.19,0.89,24.224,5.462,1081307897,1322.531,466722.0,1330.4,1345.9,1348.3,1353.6,1287.9,1286.0,1345.7,1317.0,1294.0,1316.3,466536.0,466828.0,466388.0,466908.0,466656.0,466916.0,466892.0,466772.0,466468.0,466856.0
23-06-16_23:32:49,lz4,31457280,524288,1,True,17.06,1.08,39.015,11.088,1079230417,1480.005,438944.0,1466.3,1512.0,1487.5,1478.3,1468.6,1485.9,1494.7,1458.4,1476.7,1471.8,453056.0,435920.0,435344.0,452852.0,435900.0,435068.0,435456.0,435152.0,435344.0,435348.0
23-06-16_23:34:26,lz4,20971520,524288,1,True,19.38,1.10,43.152,13.881,1078999525,1524.045,425155.2,1524.7,1517.4,1524.4,1519.5,1516.3,1525.1,1526.0,1555.5,1521.0,1510.7,424676.0,425744.0,426312.0,424668.0,425120.0,424976.0,425048.0,424576.0,425000.0,425432.0
23-06-16_23:36:05,lz4,31457280,524288,1,False,17.07,1.08,39.041,11.088,1079230417,1480.282,438946.0,1501.8,1477.1,1492.4,1472.8,1470.9,1437.7,1476.9,1481.6,1492.8,1498.9,435736.0,435736.0,434928.0,435356.0,435160.0,452708.0,453096.0,435932.0,435352.0,435456.0
23-06-16_23:37:42,lz4,20971520,1048576,1,True,20.81,1.15,50.448,10.824,1078481130,1601.728,440248.4,1622.2,1622.7,1589.1,1594.8,1618.4,1548.7,1576.1,1622.4,1617.0,1605.9,440996.0,441152.0,442068.0,442052.0,441488.0,429400.0,441148.0,442128.0,440576.0,441476.0
23-06-16_23:39:20,lz4,31457280,1048576,1,False,17.39,1.16,40.023,10.991,1078353836,1490.739,439423.6,1486.2,1503.6,1507.7,1485.3,1491.3,1457.7,1492.2,1475.3,1501.6,1506.5,439240.0,439480.0,439520.0,438968.0,439068.0,439864.0,439456.0,439404.0,439584.0,439652.0
23-06-16_23:40:59,lz4,31457280,1048576,1,False,17.30,1.16,40.155,10.579,1078353836,1492.136,441456.8,1482.9,1475.9,1494.4,1538.2,1486.1,1486.8,1495.1,1473.5,1504.1,1484.3,439160.0,457596.0,440012.0,439664.0,439692.0,440040.0,439872.0,439208.0,439672.0,439652.0
23-06-16_23:42:36,lz4,20971520,1048576,2,True,22.59,1.15,58.185,8.435,1078481130,1684.098,452045.2,1683.9,1688.6,1685.8,1687.7,1686.3,1681.1,1690.2,1677.9,1664.0,1695.6,452040.0,451740.0,451848.0,452228.0,452504.0,452036.0,451852.0,451936.0,452032.0,452236.0
23-06-16_23:44:14,lz4,20971520,1048576,1,False,21.39,1.15,51.704,11.310,1078481130,1615.097,437848.0,1583.1,1619.1,1616.8,1621.6,1602.2,1578.7,1683.2,1619.6,1618.3,1608.4,429572.0,441912.0,441572.0,442208.0,430780.0,429188.0,440520.0,440716.0,440384.0,441628.0
23-06-16_23:45:53,lz4,31457280,1048576,2,False,13.71,1.16,39.516,0.449,1078353836,1485.333,491470.8,1510.1,1462.0,1472.9,1508.2,1516.9,1477.5,1486.9,1464.4,1481.0,1473.4,495664.0,476952.0,476952.0,494792.0,495184.0,493836.0,495188.0,495480.0,495208.0,495452.0
23-06-16_23:47:32,lz4,20971520,2097152,2,True,22.57,1.15,58.112,8.446,1078481130,1683.320,451988.0,1674.1,1677.6,1680.4,1679.6,1684.9,1681.7,1685.4,1691.0,1688.0,1690.5,452040.0,451848.0,451848.0,452292.0,451828.0,451848.0,452188.0,452220.0,451928.0,451840.0
23-06-16_23:49:11,lz4,31457280,2097152,2,False,18.44,1.19,48.140,5.999,1078012555,1577.154,464071.6,1593.4,1593.2,1625.1,1562.7,1586.1,1601.7,1598.7,1527.7,1542.4,1540.6,464836.0,465004.0,463056.0,462796.0,465308.0,464824.0,465036.0,463120.0,463936.0,462800.0
23-06-16_23:50:48,lz4,20971520,1048576,2,True,22.91,1.15,59.176,8.415,1078481130,1694.641,452142.8,1698.0,1705.6,1697.7,1688.6,1679.0,1682.8,1696.1,1719.2,1689.8,1689.8,451848.0,452232.0,452196.0,452328.0,451840.0,452104.0,452044.0,452564.0,452044.0,452228.0
23-06-16_23:52:26,lz4,20971520,524288,2,False,17.20,1.10,43.787,6.696,1078999525,1530.811,460630.8,1541.3,1521.5,1517.4,1524.3,1552.4,1546.0,1529.0,1522.4,1512.9,1540.9,460908.0,460520.0,460724.0,461132.0,460372.0,460404.0,460096.0,460344.0,461496.0,460312.0
23-06-16_23:54:03,lz4,20971520,1048576,1,False,20.70,1.15,49.523,11.434,1078481130,1591.880,437239.6,1641.7,1610.1,1603.5,1561.4,1614.2,1599.4,1547.3,1569.5,1618.0,1553.8,441736.0,431968.0,431204.0,430588.0,440964.0,441864.0,430416.0,440796.0,440984.0,441876.0
23-06-16_23:55:41,lz4,20971520,1048576,1,False,21.16,1.15,51.042,11.283,1078481130,1608.048,437984.0,1626.5,1615.6,1611.5,1629.8,1615.3,1616.3,1577.0,1602.3,1613.7,1572.4,441376.0,440412.0,441860.0,440324.0,442316.0,442060.0,429756.0,431204.0,440768.0,429764.0
23-06-16_23:57:21,lz4,31457280,1048576,2,False,13.78,1.16,39.769,0.408,1078353836,1488.033,491672.0,1468.9,1485.1,1474.1,1499.9,1479.1,1521.3,1506.7,1483.0,1520.4,1441.8,495196.0,477432.0,495280.0,495556.0,477420.0,495392.0,495384.0,495284.0,495384.0,494392.0
23-06-16_23:58:57,lz4,20971520,524288,2,False,17.19,1.10,43.783,6.693,1078999525,1530.762,460641.2,1534.7,1542.7,1542.3,1501.1,1530.9,1529.6,1551.0,1523.9,1532.0,1519.4,461176.0,460504.0,460560.0,460056.0,460732.0,461192.0,460456.0,460624.0,460908.0,460204.0
23-06-17_00:00:35,lz4,20971520,2097152,2,False,22.53,1.15,58.000,8.429,1078481130,1682.128,452071.2,1661.1,1675.9,1682.0,1680.9,1685.0,1693.1,1694.5,1685.9,1678.2,1684.6,452036.0,452040.0,451844.0,452032.0,452040.0,452040.0,451848.0,452248.0,452296.0,452288.0
23-06-17_00:02:12,lz4,20971520,1048576,1,False,21.43,1.15,52.316,10.824,1078481130,1621.608,440251.2,1615.5,1620.8,1628.7,1631.3,1561.4,1686.0,1621.1,1611.6,1630.6,1609.1,441632.0,440512.0,441472.0,442108.0,440328.0,440776.0,442400.0,441564.0,440988.0,430732.0
23-06-17_00:03:52,lz4,20971520,2097152,2,True,22.39,1.15,57.621,8.406,1078481130,1678.088,452185.2,1689.1,1678.2,1684.8,1681.1,1665.7,1646.6,1693.6,1687.5,1681.1,1673.2,452572.0,451736.0,452232.0,452288.0,452484.0,451852.0,452224.0,452480.0,452324.0,451660.0
23-06-17_00:05:30,lz4,31457280,2097152,2,False,18.78,1.19,49.788,5.342,1078012555,1594.700,467310.8,1602.4,1599.2,1582.5,1594.6,1595.2,1587.7,1609.2,1598.6,1600.8,1576.9,465316.0,463428.0,463380.0,465244.0,463796.0,479212.0,464920.0,479932.0,464888.0,462992.0
