time,Compression Type,Cluster Size,Page Size,Cluster Bunch,accepted,performance(%),size_decrease(%),throughput_increase(%),memory_usage_decrease(%),size(MB),mean_throughput(MB/s),mean_memory_usage,throughput_0,throughput_1,throughput_2,throughput_3,throughput_4,throughput_5,throughput_6,throughput_7,throughput_8,throughput_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9
23-06-18_02:40:32,zstd,209715200,262144,3,True,22.60,24.91,35.544,7.343,2601704105,746.376,385329.2,738.1,755.3,744.3,744.7,756.4,747.3,750.6,743.5,743.4,740.1,385412.0,384844.0,385700.0,385304.0,385476.0,385412.0,385256.0,385424.0,385232.0,385232.0
23-06-18_02:48:06,zstd,209715200,262144,4,False,21.73,24.91,33.272,7.010,2601704105,733.867,386715.2,735.3,734.4,726.8,729.8,739.6,732.3,736.3,736.7,733.4,734.2,386760.0,386652.0,386756.0,386840.0,386844.0,386564.0,386760.0,386564.0,386564.0,386848.0
23-06-18_02:55:40,zstd,209715200,262144,4,True,22.14,24.91,34.508,7.002,2601704105,740.674,386749.6,747.1,739.8,734.2,743.3,740.0,745.1,734.5,734.9,745.5,742.4,387024.0,386556.0,386756.0,386560.0,386824.0,386656.0,386564.0,386760.0,386756.0,387040.0
23-06-18_03:03:06,zstd,104857600,262144,4,True,22.56,24.81,35.957,6.919,2605084353,748.652,387096.4,761.5,745.3,745.7,748.3,744.4,749.0,747.3,746.7,748.2,750.2,386700.0,387424.0,387968.0,387048.0,387236.0,387100.0,387140.0,386844.0,386556.0,386948.0
23-06-18_03:10:24,zstd,52428800,262144,4,False,13.05,24.43,10.823,3.904,2618117408,610.252,399632.4,611.7,610.4,607.3,605.3,617.3,606.0,609.4,614.1,611.9,609.2,399788.0,400160.0,400160.0,399424.0,399684.0,399328.0,399708.0,399704.0,398660.0,399708.0
23-06-18_03:17:42,zstd,52428800,262144,4,False,13.03,24.43,10.777,3.892,2618117408,609.996,399680.8,609.9,604.8,616.1,610.9,608.3,610.5,612.8,614.9,605.3,606.5,399880.0,399512.0,399804.0,399432.0,399900.0,399632.0,399816.0,399624.0,399588.0,399620.0
23-06-18_03:24:55,zstd,104857600,131072,4,False,11.53,22.86,6.204,5.535,2672595014,584.817,392848.4,586.6,579.6,584.5,581.8,590.1,584.6,588.9,586.5,583.5,582.0,392824.0,392992.0,392704.0,393176.0,392704.0,392800.0,392788.0,392712.0,392992.0,392792.0
23-06-18_03:32:05,zstd,104857600,131072,4,False,11.65,22.86,6.569,5.523,2672595014,586.824,392902.0,589.1,585.2,586.3,589.6,583.8,588.0,584.8,587.9,586.4,587.2,392800.0,392992.0,392704.0,392968.0,392992.0,392708.0,392860.0,392704.0,393180.0,393112.0
23-06-18_03:39:39,zstd,209715200,262144,4,True,23.04,24.91,37.178,7.026,2601704105,755.373,386651.2,755.7,750.3,752.1,752.2,760.4,755.8,761.9,757.8,756.1,751.2,386576.0,386180.0,386568.0,386856.0,386896.0,386552.0,386844.0,386560.0,386648.0,386832.0
23-06-18_03:47:15,zstd,209715200,262144,3,True,22.86,24.91,36.326,7.358,2601704105,750.686,385270.0,749.4,750.7,744.8,752.7,747.9,754.1,748.2,755.2,750.4,753.6,385032.0,385700.0,384940.0,385036.0,385424.0,385312.0,385496.0,385028.0,385036.0,385696.0
23-06-18_03:54:38,zstd,104857600,262144,3,True,22.20,24.81,34.603,7.191,2605084353,741.194,385963.6,738.6,742.6,741.1,745.7,742.5,747.8,732.7,729.6,740.6,750.7,385984.0,385884.0,385816.0,386080.0,386052.0,385600.0,386268.0,386076.0,385980.0,385896.0
23-06-18_04:01:58,zstd,104857600,262144,2,True,22.88,24.81,36.594,7.224,2605084353,752.157,385825.6,751.3,748.8,757.4,756.2,752.8,750.0,748.9,763.0,747.2,746.0,385600.0,385692.0,385800.0,385856.0,385888.0,386076.0,386076.0,385604.0,385872.0,385792.0
23-06-18_04:09:38,zstd,209715200,262144,2,True,22.26,24.91,33.904,7.963,2601704105,737.349,382753.2,740.0,735.6,735.5,721.8,739.9,752.0,738.6,737.4,734.1,738.6,383264.0,382540.0,382528.0,382620.0,383000.0,382816.0,382812.0,382532.0,382724.0,382696.0
23-06-18_04:17:10,zstd,209715200,262144,3,False,21.95,24.91,33.604,7.347,2601704105,735.695,385314.4,734.2,738.4,738.3,730.3,738.7,736.2,735.0,728.8,738.7,738.4,385224.0,385416.0,385228.0,385408.0,385016.0,385500.0,385312.0,385312.0,385308.0,385420.0
23-06-18_04:22:28,zstd,209715200,524288,2,True,31.01,26.49,58.533,8.006,2546952640,872.970,382574.4,865.8,874.2,869.0,867.7,873.3,878.4,881.2,860.1,894.9,865.0,382788.0,382812.0,382636.0,382336.0,382340.0,382256.0,382620.0,382812.0,382344.0,382800.0
23-06-18_04:27:47,zstd,209715200,524288,3,False,29.81,26.49,55.467,7.484,2546952640,856.083,384744.4,859.1,846.3,865.9,867.1,852.9,838.0,860.3,860.4,861.1,849.7,384648.0,384452.0,384836.0,384548.0,384732.0,385004.0,384836.0,384928.0,384848.0,384612.0
23-06-18_04:33:18,zstd,209715200,1048576,2,False,30.01,26.54,55.735,7.752,2545253398,857.561,383630.0,861.5,843.6,857.9,855.6,859.9,869.3,867.2,858.2,851.2,851.3,383536.0,383768.0,383488.0,383748.0,383580.0,383484.0,383588.0,383448.0,383684.0,383976.0
23-06-18_04:38:41,zstd,104857600,524288,2,False,26.02,26.06,44.420,7.578,2561735216,795.253,384353.6,795.3,794.2,796.0,800.3,798.0,793.5,796.4,795.2,793.3,790.3,384456.0,384536.0,384348.0,384260.0,384540.0,384068.0,384248.0,384356.0,384268.0,384456.0
23-06-18_04:44:15,zstd,209715200,1048576,2,False,29.65,26.54,54.652,7.763,2545253398,851.595,383584.0,857.5,851.8,851.8,839.8,844.3,879.4,858.9,843.3,845.3,843.8,383684.0,383680.0,383584.0,383388.0,383944.0,383296.0,383496.0,383304.0,383308.0,384156.0
23-06-18_04:51:50,zstd,209715200,262144,2,False,21.78,24.91,32.485,7.954,2601704105,729.534,382788.8,723.0,734.3,728.3,734.2,729.1,722.9,737.2,722.7,734.5,729.1,382724.0,382620.0,382620.0,383252.0,382540.0,382724.0,382612.0,382792.0,382740.0,383264.0
23-06-18_04:57:25,zstd,209715200,1048576,2,True,30.10,26.54,56.030,7.720,2545253398,859.183,383762.0,862.3,865.6,867.6,853.1,877.3,853.3,859.3,862.5,841.7,849.0,383776.0,383772.0,383944.0,383776.0,383744.0,383744.0,383680.0,383304.0,383944.0,383936.0
23-06-18_05:02:59,zstd,209715200,1048576,3,True,30.17,26.54,56.792,7.190,2545253398,863.383,385966.0,871.4,867.1,873.4,857.7,856.2,862.3,860.4,863.4,859.1,862.8,385800.0,386264.0,385592.0,385992.0,385720.0,386240.0,386180.0,385788.0,386084.0,386000.0
23-06-18_05:08:29,zstd,314572800,1048576,3,True,35.59,26.66,73.285,6.813,2541127052,954.202,387534.8,959.2,982.5,945.7,965.9,946.4,955.7,947.9,949.1,945.9,943.7,387520.0,387588.0,387332.0,387420.0,387612.0,387560.0,387516.0,387608.0,387672.0,387520.0
23-06-18_05:14:08,zstd,314572800,2097152,3,False,33.07,26.65,65.924,6.621,2541376445,913.668,388333.6,918.4,909.1,903.8,909.0,907.7,919.8,904.6,903.5,950.0,910.8,388408.0,388296.0,388572.0,388320.0,388384.0,388292.0,388292.0,388272.0,388488.0,388012.0
23-06-18_05:19:47,zstd,314572800,2097152,3,False,34.09,26.65,69.013,6.596,2541376445,930.676,388436.0,929.0,921.0,920.0,935.5,941.0,924.6,921.0,952.9,928.3,933.4,388296.0,388484.0,388760.0,388096.0,388760.0,388388.0,388380.0,388636.0,388296.0,388264.0
23-06-18_05:25:25,zstd,314572800,2097152,3,False,33.81,26.65,68.138,6.632,2541376445,925.858,388286.4,927.7,929.9,931.5,924.1,925.9,918.5,921.0,922.1,933.5,924.2,388108.0,388296.0,388376.0,388292.0,388484.0,388104.0,388292.0,388492.0,387928.0,388492.0
23-06-18_05:30:53,zstd,419430400,1048576,3,False,34.39,26.73,69.932,6.522,2538765532,935.737,388745.2,934.5,938.1,940.8,950.4,928.0,961.2,945.0,922.6,915.0,921.8,388756.0,388956.0,388484.0,388576.0,388608.0,388772.0,388868.0,389128.0,388828.0,388476.0
23-06-18_05:36:27,zstd,209715200,1048576,3,False,29.53,26.54,54.880,7.161,2545253398,852.851,386088.0,850.0,855.0,851.3,852.2,849.5,849.2,860.2,853.0,859.3,848.8,385988.0,385988.0,385984.0,386264.0,386048.0,386264.0,385980.0,386048.0,386064.0,386252.0
23-06-18_05:41:57,zstd,314572800,1048576,2,False,34.21,26.66,68.763,7.215,2541127052,929.302,385864.8,922.6,913.5,929.3,936.5,942.2,925.4,924.6,923.5,939.0,936.3,385860.0,385688.0,385892.0,386076.0,385884.0,385796.0,385884.0,386080.0,385888.0,385600.0
23-06-18_05:47:13,zstd,314572800,524288,3,True,35.67,26.60,73.343,7.086,2543267553,954.521,386399.6,968.7,950.4,954.8,956.3,940.4,946.3,958.6,950.1,968.1,951.5,386236.0,386564.0,386380.0,386656.0,386392.0,386184.0,386660.0,386180.0,386376.0,386368.0
23-06-18_05:52:25,zstd,314572800,524288,2,True,35.46,26.60,71.855,7.939,2543267553,946.326,382854.4,966.4,946.5,944.8,951.2,939.9,946.1,927.8,945.9,952.0,942.7,382724.0,383012.0,383016.0,383196.0,382732.0,382816.0,382716.0,382832.0,382620.0,382880.0
23-06-18_05:57:47,zstd,209715200,524288,2,False,31.22,26.49,59.132,8.043,2546952640,876.268,382419.6,873.6,872.1,870.1,872.5,864.4,896.6,875.0,878.9,881.4,878.0,382344.0,382304.0,382532.0,382524.0,382616.0,382236.0,382144.0,382532.0,382620.0,382344.0
23-06-18_06:03:02,zstd,209715200,524288,2,False,31.10,26.49,58.778,8.026,2546952640,874.318,382489.2,880.6,857.3,871.8,882.4,874.0,886.2,880.0,868.9,858.2,883.8,382600.0,382536.0,382348.0,382524.0,382620.0,382528.0,382336.0,382524.0,382540.0,382336.0
23-06-18_06:08:14,zstd,419430400,524288,2,False,30.67,26.67,57.687,7.640,2540515587,868.307,384094.8,857.7,870.0,868.6,866.7,862.7,873.0,869.9,877.1,866.6,870.7,384264.0,383684.0,384224.0,384156.0,384348.0,384600.0,383964.0,384152.0,383680.0,383876.0
23-06-18_06:13:27,zstd,314572800,524288,1,True,34.85,26.60,69.159,8.788,2543267553,931.482,379322.8,931.4,916.8,927.8,947.1,932.2,938.6,925.8,924.9,924.8,945.3,379556.0,379088.0,379544.0,379076.0,379548.0,379260.0,379460.0,379160.0,379460.0,379076.0
23-06-18_06:18:37,zstd,419430400,524288,1,False,30.35,26.67,56.019,8.357,2540515587,859.125,381116.0,868.1,856.2,872.3,862.7,842.9,891.7,838.2,853.1,870.5,835.6,381444.0,380808.0,381084.0,381180.0,381276.0,381192.0,381232.0,380996.0,380864.0,381084.0
23-06-18_06:24:04,zstd,314572800,524288,2,True,35.50,26.60,71.924,7.991,2543267553,946.708,382634.8,947.7,936.3,947.8,945.6,950.0,943.1,945.5,961.7,958.9,930.4,382536.0,382528.0,382988.0,382808.0,382724.0,382156.0,382728.0,382528.0,382620.0,382732.0
23-06-18_06:29:36,zstd,314572800,1048576,2,False,35.27,26.66,71.917,7.244,2541127052,946.669,385744.4,937.4,957.3,946.9,964.4,925.9,920.2,951.2,967.6,947.3,948.5,385604.0,385640.0,386076.0,385396.0,386140.0,385792.0,385528.0,385676.0,385792.0,385800.0
23-06-18_06:35:06,zstd,314572800,1048576,2,False,34.77,26.66,70.372,7.276,2541127052,938.158,385610.8,926.8,908.4,950.8,960.6,926.8,938.2,942.7,932.3,946.6,948.4,385408.0,385932.0,385140.0,385600.0,385608.0,385544.0,385688.0,385792.0,385796.0,385600.0
23-06-18_06:40:18,zstd,314572800,524288,3,True,35.21,26.60,71.909,7.114,2543267553,946.625,386282.4,953.6,947.0,937.7,960.1,943.1,946.1,946.7,948.6,932.6,950.7,386372.0,386464.0,386180.0,386436.0,386372.0,386176.0,386372.0,385996.0,386064.0,386392.0
23-06-18_06:45:47,zstd,314572800,1048576,3,False,34.86,26.66,71.107,6.823,2541127052,942.205,387492.8,953.7,945.6,942.3,931.4,934.6,953.9,927.6,935.9,949.3,947.8,387600.0,387332.0,387336.0,387608.0,387336.0,387488.0,387616.0,387384.0,387800.0,387428.0
23-06-18_06:51:05,zstd,419430400,524288,3,False,30.56,26.67,58.478,6.518,2540515587,872.663,388760.8,878.4,874.9,853.5,872.8,874.3,868.1,876.6,874.8,876.6,876.6,388292.0,389024.0,388748.0,389136.0,388940.0,388672.0,388676.0,388964.0,388672.0,388484.0
23-06-18_06:56:17,zstd,419430400,524288,3,False,30.81,26.67,59.272,6.483,2540515587,877.036,388905.6,884.0,882.9,883.6,879.0,867.3,870.3,874.6,874.1,880.0,874.7,388880.0,388680.0,388476.0,389144.0,389152.0,388680.0,389124.0,388940.0,389216.0,388764.0
23-06-18_07:01:34,zstd,209715200,524288,3,False,29.87,26.49,55.652,7.478,2546952640,857.104,384771.2,849.2,859.8,862.1,863.9,852.9,856.3,855.4,856.5,856.8,858.1,384648.0,384724.0,384836.0,384832.0,384932.0,384648.0,384644.0,384804.0,384724.0,384920.0
23-06-18_07:06:49,zstd,209715200,524288,3,False,30.41,26.49,57.218,7.511,2546952640,865.729,384634.4,863.8,867.4,867.9,863.9,866.4,876.2,859.8,863.9,858.0,870.0,384840.0,384636.0,384852.0,384640.0,384344.0,384648.0,384648.0,384456.0,384640.0,384640.0
23-06-18_07:12:02,zstd,419430400,524288,3,False,30.52,26.67,58.363,6.514,2540515587,872.030,388779.2,877.4,873.1,866.9,872.5,869.3,870.2,874.1,861.8,877.5,877.5,388680.0,388352.0,388860.0,388784.0,388924.0,389024.0,388680.0,389132.0,388680.0,388676.0
23-06-18_07:17:15,zstd,419430400,524288,3,False,31.25,26.67,60.506,6.555,2540515587,883.830,388608.4,890.3,885.8,881.0,876.8,885.4,880.9,880.6,886.0,884.5,887.2,388760.0,388684.0,388592.0,388408.0,388688.0,388108.0,388672.0,388680.0,388616.0,388876.0
23-06-18_07:22:35,zstd,419430400,524288,3,False,31.30,26.67,60.698,6.516,2540515587,884.890,388770.0,889.3,881.0,884.4,878.7,892.3,883.1,882.8,881.6,895.1,880.7,388452.0,388684.0,388764.0,388748.0,388760.0,388860.0,388872.0,388964.0,388572.0,389024.0
23-06-18_07:27:53,zstd,209715200,524288,3,False,31.18,26.49,59.568,7.482,2546952640,878.665,384751.6,876.3,880.0,893.4,880.0,877.8,886.4,870.7,873.8,871.4,876.9,384620.0,384928.0,384828.0,384476.0,384648.0,385120.0,384648.0,385176.0,384644.0,384428.0
23-06-18_07:33:04,zstd,419430400,524288,3,False,30.62,26.67,58.702,6.485,2540515587,873.899,388899.2,877.1,877.8,870.1,881.4,867.3,878.7,863.4,873.5,871.7,877.9,388676.0,388960.0,389132.0,388964.0,388680.0,389152.0,388860.0,388484.0,388672.0,389412.0
23-06-18_07:38:19,zstd,314572800,524288,2,True,35.88,26.60,73.116,7.927,2543267553,953.272,382901.2,969.3,954.2,941.3,943.1,954.1,950.5,944.6,949.9,952.1,973.7,383008.0,382720.0,383004.0,382724.0,383192.0,382536.0,383008.0,382916.0,382996.0,382908.0
23-06-18_07:43:34,zstd,209715200,524288,2,False,30.22,26.49,56.123,8.048,2546952640,859.697,382398.4,857.8,847.8,856.2,877.7,870.7,856.5,867.3,848.8,864.8,849.4,382248.0,382340.0,382532.0,381960.0,382532.0,382440.0,382532.0,382536.0,382340.0,382524.0
23-06-18_07:51:04,zstd,314572800,262144,2,False,23.63,24.95,38.114,7.840,2600411115,760.527,383263.2,761.4,759.1,758.7,773.9,763.6,759.0,757.0,757.5,761.0,754.2,383572.0,383580.0,383380.0,383304.0,383112.0,383088.0,383108.0,382720.0,383576.0,383192.0
23-06-18_07:56:16,zstd,419430400,524288,2,False,32.13,26.67,62.045,7.668,2540515587,892.305,383981.2,888.6,889.0,892.3,890.1,891.0,892.7,896.8,885.6,881.8,915.1,383876.0,383872.0,384076.0,383704.0,384612.0,384412.0,383868.0,384216.0,383304.0,383872.0
23-06-18_08:01:30,zstd,314572800,524288,3,False,34.85,26.60,70.885,7.082,2543267553,940.984,386417.2,946.9,934.1,947.0,926.1,941.8,945.3,942.8,944.6,938.6,942.5,386468.0,386452.0,386368.0,386564.0,386464.0,386264.0,386564.0,386472.0,386372.0,386184.0
23-06-18_08:08:58,zstd,314572800,262144,2,False,23.41,24.95,37.446,7.832,2600411115,756.852,383299.2,757.8,756.6,758.4,757.0,758.5,759.2,752.5,755.8,754.7,758.0,383648.0,383756.0,382880.0,383444.0,383108.0,383168.0,383196.0,383200.0,383192.0,383400.0
23-06-18_08:14:13,zstd,314572800,524288,1,True,35.81,26.60,72.063,8.763,2543267553,947.472,379427.2,958.3,941.6,956.9,947.1,940.3,944.2,951.6,931.4,957.5,945.7,379520.0,379740.0,379548.0,379268.0,379332.0,378956.0,379744.0,379544.0,379460.0,379160.0
23-06-18_08:19:28,zstd,314572800,524288,2,False,35.23,26.60,71.163,7.935,2543267553,942.516,382867.2,933.0,950.0,950.1,948.7,931.8,935.0,941.6,942.5,945.5,946.9,382928.0,382812.0,382536.0,382532.0,382728.0,383176.0,382784.0,382984.0,383004.0,383188.0
23-06-18_08:24:44,zstd,314572800,524288,2,True,35.87,26.60,73.084,7.938,2543267553,953.096,382858.8,956.2,951.2,967.2,944.0,950.2,940.6,946.0,951.3,949.6,974.7,382724.0,382344.0,383192.0,383000.0,382976.0,382736.0,383192.0,382980.0,382628.0,382816.0
23-06-18_08:30:00,zstd,314572800,524288,1,True,35.63,26.60,71.510,8.781,2543267553,944.427,379350.4,946.4,938.3,941.2,939.8,952.3,936.6,929.1,953.7,962.4,944.4,378792.0,379544.0,378888.0,379268.0,379324.0,378972.0,379548.0,380000.0,379804.0,379364.0
23-06-18_08:37:29,zstd,314572800,262144,1,False,23.55,24.95,36.896,8.802,2600411115,753.824,379262.8,756.4,752.7,750.9,753.2,756.5,758.8,756.5,753.9,748.6,750.7,379228.0,379456.0,379324.0,379260.0,379084.0,379724.0,379276.0,379348.0,378888.0,379040.0
23-06-18_08:42:44,zstd,419430400,524288,1,False,30.64,26.67,56.865,8.371,2540515587,863.781,381058.0,894.3,865.3,851.9,851.4,859.9,868.6,874.7,862.2,846.0,863.5,380992.0,380764.0,381444.0,381000.0,381000.0,381004.0,381276.0,381012.0,381000.0,381088.0
23-06-18_08:48:12,zstd,314572800,1048576,1,False,34.51,26.66,68.795,8.086,2541127052,929.478,382242.0,941.6,914.8,946.2,932.5,919.0,929.1,941.3,930.0,912.3,927.8,381952.0,382236.0,382408.0,382444.0,382152.0,381984.0,382352.0,382336.0,382404.0,382152.0
23-06-18_08:53:24,zstd,419430400,524288,1,False,31.50,26.67,59.475,8.340,2540515587,878.156,381186.4,886.1,875.2,882.9,876.7,877.1,877.3,864.2,883.9,871.4,886.9,380656.0,380996.0,381276.0,381732.0,381268.0,380992.0,380996.0,381468.0,381004.0,381476.0
23-06-18_08:58:41,zstd,314572800,524288,2,True,35.82,26.60,72.905,7.946,2543267553,952.108,382824.4,949.8,948.9,955.5,952.7,973.4,957.8,948.6,948.3,940.5,945.5,382820.0,382564.0,382792.0,382368.0,383192.0,382820.0,382996.0,382704.0,383080.0,382908.0
23-06-18_09:03:55,zstd,314572800,524288,1,False,35.31,26.60,70.531,8.791,2543267553,939.037,379310.0,928.7,941.5,950.2,938.6,938.3,931.9,940.6,939.9,940.5,940.1,379080.0,379540.0,379460.0,379084.0,379456.0,379264.0,379360.0,379340.0,379164.0,379352.0
23-06-18_09:09:09,zstd,314572800,524288,1,True,35.67,26.60,71.648,8.779,2543267553,945.184,379360.0,957.2,945.5,944.2,947.0,940.3,936.2,956.2,933.7,936.7,954.7,379264.0,379740.0,379544.0,379556.0,379748.0,379460.0,378488.0,379356.0,379276.0,379168.0
23-06-18_09:14:27,zstd,209715200,524288,1,False,31.07,26.49,58.098,8.629,2546952640,870.570,379982.0,869.4,866.1,867.2,872.0,866.8,881.3,862.0,874.5,870.2,876.3,379848.0,379640.0,379940.0,380292.0,380044.0,379928.0,380312.0,379844.0,380132.0,379840.0
23-06-18_09:21:57,zstd,314572800,262144,1,False,25.13,24.95,41.608,8.822,2600411115,779.769,379179.6,784.2,776.1,775.8,773.3,782.3,783.3,778.0,782.4,784.5,777.9,379176.0,379172.0,379076.0,379076.0,379080.0,379264.0,379356.0,379072.0,379352.0,379172.0
23-06-18_09:27:17,zstd,314572800,524288,2,False,35.59,26.60,72.198,7.982,2543267553,948.212,382674.4,936.7,951.7,953.9,949.6,946.3,953.0,947.3,947.9,936.7,959.1,382480.0,382692.0,382244.0,382532.0,382984.0,382788.0,382796.0,382720.0,382784.0,382724.0
23-06-18_09:32:47,zstd,314572800,1048576,1,False,34.42,26.66,68.535,8.057,2541127052,928.045,382360.4,919.8,923.5,907.1,947.1,944.1,927.7,943.6,917.5,907.0,943.0,382340.0,382336.0,382332.0,382340.0,382604.0,382344.0,382236.0,382340.0,382488.0,382244.0
23-06-18_09:38:02,zstd,419430400,524288,1,False,31.49,26.67,59.438,8.354,2540515587,877.951,381128.4,910.0,871.6,868.6,866.2,866.1,887.7,872.0,872.1,886.8,878.2,381004.0,381000.0,380804.0,381084.0,381384.0,381080.0,380996.0,381468.0,381276.0,381188.0
23-06-18_09:43:16,zstd,314572800,524288,2,True,35.90,26.60,73.146,7.950,2543267553,953.434,382808.4,943.6,952.2,955.4,979.7,974.3,942.9,941.8,929.3,974.4,940.7,383204.0,382716.0,382540.0,382728.0,382732.0,382788.0,382816.0,382916.0,382792.0,382852.0
23-06-18_09:48:34,zstd,209715200,524288,2,False,31.16,26.49,58.999,7.992,2546952640,875.532,382632.4,874.6,865.7,878.4,879.6,894.2,860.3,863.5,874.7,896.1,868.1,382620.0,382536.0,382604.0,382492.0,382624.0,382688.0,382684.0,382792.0,382600.0,382684.0
23-06-18_09:53:47,zstd,314572800,524288,1,True,35.51,26.60,71.136,8.789,2543267553,942.365,379317.6,949.8,926.9,933.6,942.6,939.8,948.3,933.6,928.7,945.5,974.8,379472.0,379464.0,379076.0,379168.0,379528.0,379084.0,379272.0,379744.0,379100.0,379268.0
23-06-18_09:59:01,zstd,314572800,524288,2,True,35.48,26.60,71.848,7.987,2543267553,946.285,382654.4,948.3,939.5,943.8,944.0,961.0,935.2,964.8,916.0,950.7,959.6,382720.0,382916.0,382336.0,382808.0,382140.0,382720.0,382524.0,382924.0,382384.0,383072.0
23-06-18_10:04:16,zstd,314572800,524288,3,False,35.16,26.60,71.795,7.086,2543267553,945.993,386399.6,947.8,960.2,951.9,940.1,946.0,944.5,943.3,939.7,937.2,949.2,386372.0,386368.0,386456.0,386656.0,386116.0,386380.0,386184.0,386184.0,386908.0,386372.0
23-06-18_10:09:29,zstd,314572800,524288,3,True,35.35,26.60,72.396,7.054,2543267553,949.307,386532.8,958.5,954.9,945.5,942.7,955.8,953.7,948.5,942.7,945.6,945.1,386376.0,386328.0,386376.0,386372.0,387096.0,386828.0,386648.0,386368.0,386568.0,386368.0
23-06-18_10:14:41,zstd,314572800,524288,4,False,35.09,26.60,72.171,6.510,2543267553,948.063,388794.0,956.1,951.8,941.1,953.9,938.6,947.7,947.7,948.1,953.1,942.5,388764.0,388760.0,388760.0,388764.0,388680.0,388864.0,388576.0,388868.0,389136.0,388768.0
23-06-18_10:20:02,zstd,419430400,524288,3,False,31.23,26.67,60.541,6.476,2540515587,884.026,388936.4,889.2,876.5,892.4,890.3,882.9,882.3,885.9,881.1,881.8,877.7,389124.0,388680.0,389148.0,388880.0,388956.0,389056.0,389032.0,388872.0,389088.0,388528.0
23-06-18_10:25:26,zstd,209715200,524288,3,False,30.52,26.49,57.594,7.465,2546952640,867.797,384824.4,880.8,867.3,877.7,863.4,857.1,861.2,864.2,873.4,867.3,865.6,385176.0,384924.0,384844.0,385184.0,384464.0,384836.0,384424.0,384920.0,384644.0,384828.0
