time,Compression Type,Cluster Size,Page Size,Cluster Bunch,accepted,performance(%),size_decrease(%),throughput_increase(%),memory_usage_decrease(%),size(MB),mean_throughput(MB/s),mean_memory_usage,throughput_0,throughput_1,throughput_2,throughput_3,throughput_4,throughput_5,throughput_6,throughput_7,throughput_8,throughput_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9
23-06-17_13:36:40,lz4,419430400,1048576,2,False,36.25,4.08,98.286,6.389,3323400334,1114.779,389377.6,1115.1,1113.5,1096.6,1073.0,1131.5,1131.6,1109.0,1125.5,1112.5,1139.6,389128.0,389256.0,389256.0,389452.0,389724.0,389724.0,389608.0,389128.0,389256.0,389244.0
23-06-17_13:41:44,lz4,419430400,2097152,1,False,33.82,4.25,89.868,7.337,3317583713,1067.455,385433.6,1079.8,1072.2,1085.6,1045.6,1080.4,1063.9,1049.7,1059.0,1064.7,1073.6,385464.0,385504.0,385400.0,385684.0,385220.0,385224.0,385604.0,385128.0,385504.0,385604.0
23-06-17_13:46:49,lz4,419430400,1048576,2,True,39.02,4.08,106.597,6.382,3323400334,1161.505,389407.6,1163.6,1147.9,1151.7,1166.2,1162.1,1133.2,1190.5,1164.1,1170.7,1165.1,389708.0,389452.0,389252.0,389244.0,389448.0,389188.0,389452.0,389728.0,389156.0,389448.0
23-06-17_13:51:52,lz4,419430400,2097152,2,False,33.21,4.25,89.234,6.152,3317583713,1063.886,390363.2,1077.7,1062.7,1055.7,1060.7,1049.6,1066.7,1057.5,1050.9,1078.9,1078.5,390568.0,390488.0,390468.0,390300.0,390484.0,390028.0,390408.0,390196.0,390200.0,390492.0
23-06-17_13:56:56,lz4,419430400,1048576,1,False,37.83,4.08,102.442,6.971,3323400334,1138.143,386957.2,1175.9,1153.0,1133.0,1124.4,1134.4,1152.2,1119.2,1154.1,1114.0,1121.2,387020.0,387220.0,387048.0,386608.0,386952.0,387040.0,386760.0,386844.0,386852.0,387228.0
23-06-17_14:01:56,lz4,419430400,524288,2,False,34.07,3.70,91.296,7.231,3336617215,1075.482,385878.4,1028.7,1087.6,1088.3,1064.7,1061.6,1084.6,1098.2,1081.1,1078.3,1081.6,386080.0,385988.0,385412.0,385880.0,385884.0,385792.0,385816.0,385800.0,386336.0,385796.0
23-06-17_14:07:00,lz4,314572800,1048576,2,False,31.63,4.03,84.661,6.205,3325032047,1038.181,390145.2,1047.6,1060.2,1037.1,1031.2,1063.4,1036.3,1025.7,1040.8,1012.7,1026.7,390216.0,390464.0,390304.0,390036.0,390296.0,390556.0,390004.0,390104.0,390032.0,389440.0
23-06-17_14:12:04,lz4,314572800,1048576,2,False,34.37,4.03,92.838,6.238,3325032047,1084.149,390005.6,1076.8,1096.6,1087.4,1076.8,1087.1,1095.4,1096.7,1084.6,1065.0,1075.1,390020.0,390296.0,390056.0,389832.0,390000.0,389856.0,390216.0,389832.0,389640.0,390308.0
23-06-17_14:17:09,lz4,419430400,1048576,1,False,37.29,4.08,100.809,6.994,3323400334,1128.964,386861.6,1123.3,1127.3,1159.4,1141.4,1133.7,1102.2,1120.9,1102.9,1143.7,1135.0,386348.0,387240.0,387028.0,386756.0,387208.0,386952.0,386844.0,386760.0,386728.0,386752.0
23-06-17_14:22:13,lz4,419430400,2097152,2,False,32.23,4.25,86.310,6.137,3317583713,1047.451,390428.8,1019.3,1077.4,1027.9,1056.0,1042.5,1052.5,1068.0,1052.7,1037.5,1040.6,390496.0,390296.0,390208.0,390748.0,390296.0,390480.0,390660.0,390876.0,390208.0,390020.0
23-06-17_14:27:17,lz4,419430400,2097152,2,False,32.12,4.25,85.953,6.146,3317583713,1045.444,390390.8,1039.9,1010.4,1061.7,1073.9,1057.6,1049.9,1036.0,1041.8,1028.2,1055.0,390296.0,390488.0,390208.0,390496.0,390496.0,390492.0,390212.0,390308.0,390700.0,390212.0
23-06-17_14:32:22,lz4,524288000,1048576,2,False,34.60,4.13,92.875,6.806,3321569697,1084.356,387644.8,1100.1,1057.1,1103.6,1070.5,1089.1,1086.3,1082.1,1084.2,1095.1,1075.5,387996.0,387804.0,387524.0,387604.0,387528.0,387616.0,387804.0,387616.0,387536.0,387420.0
23-06-17_14:37:31,lz4,314572800,1048576,2,False,33.61,4.03,90.589,6.212,3325032047,1071.507,390116.4,1098.3,1042.5,1073.6,1070.5,1084.0,1070.9,1074.4,1064.6,1071.3,1064.9,389804.0,390016.0,390020.0,390020.0,390292.0,390552.0,390020.0,390296.0,390116.0,390028.0
23-06-17_14:42:34,lz4,314572800,1048576,2,False,31.68,4.03,84.810,6.211,3325032047,1039.016,390117.2,1056.0,1036.5,1043.6,1047.0,1044.3,1048.4,1019.4,1020.5,1038.1,1036.4,389832.0,390208.0,390116.0,389828.0,390108.0,390464.0,390300.0,390276.0,390024.0,390016.0
23-06-17_14:47:38,lz4,419430400,1048576,3,False,36.78,4.08,100.419,5.829,3323400334,1126.769,391708.4,1124.6,1139.9,1140.1,1119.2,1132.2,1112.9,1138.2,1093.0,1146.6,1121.1,391792.0,391648.0,391828.0,391644.0,391640.0,391752.0,391752.0,391548.0,391836.0,391644.0
23-06-17_14:52:40,lz4,419430400,524288,2,False,35.02,3.70,94.128,7.225,3336617215,1091.403,385903.2,1090.8,1082.9,1090.3,1093.4,1095.5,1102.9,1072.3,1096.4,1094.8,1094.7,386128.0,386268.0,385988.0,385408.0,386328.0,385680.0,386332.0,385880.0,385416.0,385604.0
23-06-17_14:57:45,lz4,524288000,1048576,2,False,35.21,4.13,94.700,6.794,3321569697,1094.616,387694.4,1085.6,1024.6,1164.8,1112.5,1093.3,1093.2,1089.0,1080.8,1092.7,1109.7,387732.0,387520.0,387528.0,387520.0,387620.0,387560.0,387528.0,387976.0,387992.0,387968.0
23-06-17_15:02:50,lz4,419430400,1048576,1,False,38.65,4.08,104.899,6.985,3323400334,1151.956,386899.2,1122.4,1113.3,1196.1,1158.9,1140.4,1113.1,1232.1,1154.6,1154.7,1133.9,387060.0,386848.0,387224.0,386768.0,386756.0,386632.0,386944.0,386960.0,386956.0,386844.0
23-06-17_15:08:02,lz4,314572800,1048576,2,False,32.67,4.03,87.753,6.211,3325032047,1055.561,390118.4,1057.6,1064.4,1025.8,1093.5,1039.6,1035.4,1067.4,1068.0,1072.5,1031.5,390080.0,390108.0,389920.0,390020.0,390492.0,390108.0,389832.0,390496.0,390104.0,390024.0
23-06-17_15:13:06,lz4,314572800,1048576,2,False,34.44,4.03,93.078,6.209,3325032047,1085.498,390126.4,1106.3,1105.4,1054.4,1059.1,1073.8,1090.6,1103.8,1086.1,1079.8,1095.5,390240.0,390024.0,390212.0,390104.0,390120.0,390304.0,390108.0,390016.0,389832.0,390304.0
23-06-17_15:18:11,lz4,419430400,1048576,1,False,37.36,4.08,101.020,6.971,3323400334,1130.151,386956.4,1149.1,1083.3,1159.9,1086.0,1129.1,1084.1,1119.1,1205.5,1167.6,1117.9,387048.0,386756.0,387032.0,386840.0,387044.0,386752.0,386944.0,387064.0,387036.0,387048.0
23-06-17_15:23:12,lz4,419430400,524288,2,False,34.22,3.70,91.727,7.232,3336617215,1077.903,385873.2,1093.7,1072.2,1057.1,1070.1,1076.6,1088.9,1093.2,1086.7,1059.6,1080.9,385884.0,385988.0,386080.0,385420.0,385796.0,385792.0,385988.0,385904.0,385796.0,386084.0
23-06-17_15:28:17,lz4,314572800,1048576,2,False,34.27,4.03,92.572,6.193,3325032047,1082.654,390196.0,1087.3,1068.2,1093.3,1087.2,1142.9,1090.4,1053.3,1071.6,1052.7,1079.7,390288.0,390296.0,390028.0,390280.0,390300.0,390560.0,390216.0,389768.0,390216.0,390008.0
23-06-17_15:33:22,lz4,314572800,1048576,2,False,32.25,4.03,86.513,6.197,3325032047,1048.591,390176.4,1070.3,1050.9,1031.2,1065.1,1028.5,1015.4,1025.3,1048.5,1039.4,1111.3,390020.0,390016.0,390024.0,390556.0,389828.0,390468.0,390020.0,390500.0,390112.0,390220.0
23-06-17_15:38:27,lz4,524288000,1048576,2,False,36.03,4.13,97.149,6.811,3321569697,1108.385,387622.8,1082.5,1119.6,1111.1,1104.7,1108.1,1106.5,1099.1,1102.8,1132.2,1117.1,387604.0,387528.0,387724.0,387976.0,387612.0,387540.0,387788.0,387656.0,386996.0,387804.0
23-06-17_15:43:30,lz4,419430400,2097152,2,False,32.06,4.25,85.762,6.163,3317583713,1044.368,390320.4,1039.6,1050.1,1019.5,1071.0,1039.8,1036.5,1034.1,1042.2,1049.8,1061.1,390112.0,390404.0,390300.0,390412.0,390020.0,389824.0,390560.0,390676.0,390680.0,390216.0
23-06-17_15:48:34,lz4,419430400,2097152,2,False,31.76,4.25,84.885,6.135,3317583713,1039.439,390434.0,1018.9,1001.0,1058.0,1026.8,1057.2,1058.8,1026.9,1064.1,1046.2,1036.6,390476.0,390304.0,390300.0,390400.0,390304.0,390844.0,390688.0,390688.0,390116.0,390220.0
23-06-17_15:53:39,lz4,524288000,1048576,2,False,35.62,4.13,95.931,6.803,3321569697,1101.541,387655.6,1121.0,1100.9,1097.5,1073.1,1127.1,1089.6,1056.7,1097.5,1145.5,1106.4,387528.0,387520.0,387716.0,387784.0,387784.0,387608.0,387608.0,387620.0,387616.0,387772.0
23-06-17_15:58:42,lz4,524288000,1048576,2,False,37.08,4.13,100.270,6.834,3321569697,1125.933,387527.6,1061.8,1123.7,1136.0,1103.3,1134.4,1139.4,1137.1,1134.7,1143.0,1145.9,387528.0,387752.0,387972.0,387228.0,387144.0,387524.0,387612.0,387120.0,387600.0,387796.0
23-06-17_16:03:45,lz4,419430400,524288,2,False,35.14,3.70,94.470,7.242,3336617215,1093.323,385830.4,1116.1,1112.9,1102.8,1088.1,1093.1,1105.4,1080.8,1090.0,1076.6,1067.4,386136.0,385796.0,385800.0,385640.0,385508.0,385804.0,385792.0,386040.0,385996.0,385792.0
23-06-17_16:09:00,lz4,419430400,1048576,3,False,37.84,4.08,103.623,5.825,3323400334,1144.784,391724.4,1131.7,1152.8,1137.5,1175.6,1127.0,1124.0,1130.8,1142.9,1139.4,1186.1,391560.0,391572.0,392280.0,391688.0,391640.0,391840.0,391636.0,391648.0,391828.0,391552.0
23-06-17_16:14:04,lz4,419430400,1048576,3,False,37.35,4.08,102.131,5.834,3323400334,1136.398,391688.8,1126.2,1119.9,1116.4,1090.5,1155.7,1191.3,1132.6,1123.4,1181.4,1126.6,392084.0,391628.0,391636.0,391740.0,391752.0,391560.0,391744.0,391824.0,391172.0,391748.0
23-06-17_16:19:09,lz4,419430400,1048576,1,False,36.95,4.08,99.773,6.993,3323400334,1123.140,386864.4,1124.9,1094.3,1130.9,1160.1,1139.7,1117.4,1129.0,1096.5,1133.9,1104.9,386876.0,387032.0,386568.0,386840.0,386956.0,386848.0,386572.0,387144.0,387048.0,386760.0
23-06-17_16:24:13,lz4,419430400,2097152,2,False,32.26,4.25,86.391,6.153,3317583713,1047.905,390359.2,1059.4,1060.8,1019.2,1050.2,1065.0,1037.5,1033.6,1054.7,1059.4,1039.2,390684.0,390688.0,390500.0,390248.0,390404.0,390492.0,390020.0,390212.0,390324.0,390020.0
23-06-17_16:29:26,lz4,524288000,1048576,2,False,36.77,4.13,99.384,6.803,3321569697,1120.950,387656.8,1080.5,1119.7,1111.7,1136.0,1171.9,1099.0,1116.3,1100.0,1148.4,1125.9,387612.0,387652.0,387520.0,387808.0,387524.0,387716.0,387996.0,387524.0,387692.0,387524.0
23-06-17_16:34:33,lz4,419430400,1048576,1,False,36.72,4.08,99.086,6.990,3323400334,1119.277,386878.8,1101.5,1108.5,1109.6,1124.9,1199.2,1115.6,1151.9,1112.9,1086.2,1082.5,387232.0,386940.0,386664.0,386752.0,386956.0,386756.0,387100.0,386680.0,386756.0,386952.0
23-06-17_16:39:38,lz4,524288000,1048576,2,False,36.92,4.13,99.817,6.806,3321569697,1123.384,387643.2,1109.2,1133.1,1128.9,1130.7,1129.1,1101.3,1175.7,1147.2,1078.6,1100.1,387516.0,387528.0,387528.0,387612.0,387776.0,387140.0,387712.0,387608.0,388008.0,388004.0
23-06-17_16:44:41,lz4,419430400,1048576,3,False,37.43,4.08,102.433,5.778,3323400334,1138.092,391920.4,1129.3,1121.4,1111.6,1112.3,1141.1,1156.6,1182.4,1163.8,1136.2,1126.1,391560.0,392024.0,391820.0,391812.0,392288.0,391648.0,392284.0,391644.0,392028.0,392096.0
23-06-17_16:49:43,lz4,419430400,524288,2,False,35.07,3.70,94.317,7.195,3336617215,1092.463,386025.2,1073.6,1085.8,1099.7,1086.8,1101.8,1111.2,1092.0,1086.9,1091.9,1094.9,386108.0,386080.0,385884.0,386332.0,385808.0,386084.0,385796.0,386336.0,386028.0,385796.0
23-06-17_16:54:46,lz4,419430400,2097152,2,False,33.41,4.25,89.817,6.153,3317583713,1067.166,390359.6,1048.2,1074.9,1060.4,1060.2,1066.9,1068.1,1088.0,1047.0,1085.8,1072.1,390356.0,390492.0,390472.0,390236.0,390748.0,390104.0,390456.0,390212.0,390308.0,390212.0
23-06-17_17:00:00,lz4,419430400,2097152,2,False,33.96,4.25,91.461,6.179,3317583713,1076.410,390251.6,1051.3,1140.3,1057.6,1138.4,1073.8,1066.3,1080.9,1054.2,1054.6,1046.8,390208.0,390212.0,390208.0,389864.0,390672.0,390272.0,390080.0,390404.0,390296.0,390300.0
23-06-17_17:05:04,lz4,419430400,1048576,1,False,37.28,4.08,100.759,6.993,3323400334,1128.681,386865.2,1142.7,1097.4,1116.2,1110.0,1139.4,1165.9,1156.0,1115.4,1101.5,1142.3,386848.0,386848.0,387048.0,387012.0,387228.0,386944.0,386040.0,386916.0,387012.0,386756.0
23-06-17_17:10:08,lz4,419430400,524288,2,False,35.57,3.70,95.832,7.192,3336617215,1100.983,386040.4,1089.8,1088.2,1141.6,1105.6,1145.0,1080.3,1097.6,1068.5,1107.3,1085.9,385988.0,386068.0,385996.0,385796.0,385800.0,385800.0,386460.0,386244.0,386068.0,386184.0
23-06-17_17:15:11,lz4,419430400,524288,2,False,35.50,3.70,95.596,7.202,3336617215,1099.653,385997.6,1104.8,1072.7,1127.9,1094.9,1079.9,1095.8,1111.8,1104.2,1090.4,1114.0,386300.0,385892.0,386080.0,385792.0,385800.0,385992.0,385796.0,385996.0,385804.0,386524.0
23-06-17_17:20:16,lz4,524288000,1048576,2,False,34.67,4.13,93.108,6.779,3321569697,1085.670,387757.2,1103.7,1056.9,1075.4,1106.2,1101.9,1087.6,1086.4,1084.8,1109.4,1044.6,387800.0,387716.0,388000.0,387520.0,388064.0,387724.0,387976.0,387532.0,387716.0,387524.0
23-06-17_17:25:19,lz4,419430400,524288,2,False,35.61,3.70,95.913,7.230,3336617215,1101.436,385881.2,1061.8,1110.8,1099.7,1123.0,1101.4,1134.5,1108.4,1072.2,1101.7,1100.9,386052.0,385276.0,386268.0,385604.0,385792.0,386080.0,386328.0,385992.0,385532.0,385888.0
23-06-17_17:30:34,lz4,314572800,1048576,2,False,34.38,4.03,92.884,6.211,3325032047,1084.410,390118.0,1024.5,1083.1,1112.3,1094.2,1118.7,1079.6,1084.6,1074.1,1098.6,1074.3,390276.0,390024.0,390220.0,390016.0,390012.0,390024.0,390016.0,390092.0,390292.0,390208.0
23-06-17_17:35:39,lz4,419430400,1048576,1,False,37.48,4.08,101.403,6.970,3323400334,1132.301,386963.6,1117.0,1113.0,1112.5,1143.3,1130.7,1133.5,1126.2,1129.3,1192.3,1125.3,386768.0,387232.0,386768.0,386568.0,386940.0,387288.0,386956.0,386952.0,387092.0,387072.0
23-06-17_17:40:45,lz4,419430400,2097152,2,False,32.28,4.25,86.456,6.139,3317583713,1048.269,390419.2,1055.0,1037.5,1000.5,1050.9,1088.0,1052.1,1033.9,1037.2,1059.8,1067.8,390412.0,390212.0,390880.0,389980.0,390940.0,390680.0,390492.0,390296.0,390404.0,389896.0
23-06-17_17:45:50,lz4,314572800,1048576,2,False,33.32,4.03,89.742,6.198,3325032047,1066.744,390171.2,1074.0,1035.0,1040.8,1114.6,1051.0,1038.6,1068.1,1070.1,1064.1,1111.2,390292.0,390116.0,390016.0,389728.0,390300.0,390276.0,389920.0,390304.0,390204.0,390556.0
23-06-17_17:50:51,lz4,419430400,524288,2,False,34.78,3.70,93.481,7.172,3336617215,1087.765,386122.0,1059.2,1094.6,1092.3,1068.9,1101.6,1090.7,1107.3,1087.2,1096.6,1079.3,386000.0,386276.0,386072.0,385760.0,385796.0,386280.0,386272.0,386524.0,386056.0,386184.0
23-06-17_17:55:57,lz4,314572800,1048576,2,False,32.11,4.03,86.094,6.200,3325032047,1046.233,390166.4,1087.6,1049.6,1033.5,1031.6,1058.6,1044.5,1039.7,1042.2,1040.0,1035.1,390304.0,390492.0,389664.0,390308.0,389836.0,390496.0,390308.0,390216.0,390024.0,390016.0
23-06-17_18:01:01,lz4,524288000,1048576,2,False,34.77,4.13,93.369,6.802,3321569697,1087.137,387662.4,1072.5,1104.7,1077.9,1102.0,1078.9,1087.4,1100.9,1083.1,1087.0,1076.9,387716.0,387520.0,387724.0,387476.0,387612.0,387336.0,387800.0,387724.0,387992.0,387724.0
23-06-17_18:06:04,lz4,419430400,1048576,3,True,39.19,4.08,107.630,5.847,3323400334,1167.311,391632.8,1160.9,1157.5,1160.9,1219.3,1178.7,1136.6,1174.6,1156.7,1170.7,1157.2,391752.0,391948.0,391372.0,391556.0,391412.0,391328.0,392004.0,391760.0,391644.0,391552.0
23-06-17_18:11:10,lz4,314572800,1048576,3,False,33.10,4.03,89.450,5.813,3325032047,1065.100,391775.6,1055.5,1061.1,1081.2,1078.6,1031.7,1107.1,1054.9,1091.9,1045.2,1043.7,391476.0,391744.0,391756.0,391752.0,392028.0,391844.0,391748.0,391832.0,391844.0,391732.0
23-06-17_18:16:14,lz4,419430400,2097152,3,False,32.42,4.25,87.420,5.600,3317583713,1053.691,392662.4,1053.6,1053.0,1042.7,1049.3,1050.1,1106.3,1041.9,1043.5,1031.8,1064.7,392792.0,392520.0,392972.0,392516.0,392420.0,392704.0,392516.0,392796.0,392612.0,392776.0
23-06-17_18:21:17,lz4,314572800,1048576,3,False,32.29,4.03,87.014,5.813,3325032047,1051.408,391774.8,1051.3,1061.2,1055.5,1053.0,1054.4,1060.1,1039.4,1054.1,1044.2,1040.9,391748.0,391752.0,391648.0,392032.0,392220.0,392036.0,391560.0,391756.0,391544.0,391452.0
23-06-17_18:26:22,lz4,524288000,1048576,3,False,35.81,4.13,97.916,5.381,3321569697,1112.698,393571.6,1112.5,1080.2,1116.2,1139.6,1104.0,1115.2,1122.2,1113.7,1137.9,1085.4,393764.0,393476.0,393380.0,393480.0,393472.0,393468.0,393704.0,394012.0,393480.0,393480.0
23-06-17_18:31:26,lz4,419430400,1048576,4,False,36.63,4.08,100.725,5.090,3323400334,1128.492,394780.0,1122.8,1117.8,1113.4,1127.9,1122.7,1106.9,1126.0,1135.0,1171.5,1140.8,394904.0,394632.0,394624.0,395092.0,394716.0,394640.0,394712.0,394824.0,394824.0,394832.0
23-06-17_18:36:32,lz4,419430400,1048576,2,False,37.44,4.08,101.900,6.352,3323400334,1135.099,389533.2,1101.4,1143.5,1153.2,1122.4,1132.9,1132.9,1137.9,1123.3,1183.7,1119.8,389528.0,389536.0,389736.0,389252.0,389524.0,389724.0,389536.0,389252.0,389260.0,389984.0
23-06-17_18:41:36,lz4,419430400,1048576,4,False,38.20,4.08,105.438,5.094,3323400334,1154.987,394766.8,1141.3,1130.9,1187.8,1158.9,1188.4,1123.1,1161.1,1142.1,1152.5,1163.8,395112.0,394644.0,394888.0,394624.0,394884.0,394736.0,394632.0,394884.0,394628.0,394636.0
23-06-17_18:46:40,lz4,419430400,1048576,4,True,38.14,4.08,105.243,5.097,3323400334,1153.894,394753.6,1154.8,1178.1,1126.3,1156.0,1164.4,1133.1,1184.7,1170.2,1122.9,1148.5,395356.0,394720.0,394636.0,394428.0,394884.0,394904.0,394632.0,394632.0,394620.0,394724.0
23-06-17_18:51:49,lz4,524288000,1048576,4,False,33.98,4.13,92.442,5.381,3321569697,1081.922,393569.6,1027.0,1078.4,1117.7,1097.7,1099.8,1029.9,1065.7,1123.4,1065.2,1114.6,393284.0,393480.0,393940.0,393484.0,393672.0,393660.0,393476.0,393468.0,393756.0,393476.0
23-06-17_18:56:54,lz4,419430400,1048576,5,False,37.24,4.08,102.588,5.059,3323400334,1138.966,394910.4,1152.0,1129.0,1147.3,1147.5,1160.5,1128.2,1131.7,1128.9,1123.6,1141.0,394620.0,394812.0,394816.0,394888.0,394712.0,395104.0,395168.0,394716.0,394908.0,395360.0
23-06-17_19:01:56,lz4,419430400,524288,4,False,35.46,3.70,97.343,5.346,3336617215,1109.475,393716.8,1121.0,1114.5,1113.3,1070.2,1109.8,1120.6,1117.7,1097.7,1114.3,1115.8,393280.0,394120.0,393952.0,393480.0,393472.0,393756.0,393664.0,394204.0,393572.0,393668.0
23-06-17_19:07:01,lz4,314572800,1048576,4,False,32.65,4.03,88.607,5.316,3325032047,1060.362,393843.2,1063.0,1064.8,1034.7,1055.5,1064.4,1071.0,1054.0,1086.3,1072.1,1037.8,393852.0,393948.0,393940.0,393564.0,393868.0,393956.0,394140.0,393284.0,393952.0,393928.0
23-06-17_19:12:03,lz4,419430400,524288,4,False,32.02,3.70,87.048,5.326,3336617215,1051.598,393799.2,1052.0,1056.5,1066.1,1049.2,1075.5,1053.9,1061.0,1053.3,1001.5,1046.8,393872.0,394136.0,393764.0,393764.0,394116.0,394144.0,393144.0,393452.0,393476.0,394124.0
23-06-17_19:17:09,lz4,419430400,2097152,4,False,32.45,4.25,88.256,4.856,3317583713,1058.389,395754.4,1043.4,1080.5,1048.2,1038.6,1055.6,1073.8,1061.5,1106.1,1020.9,1055.3,395776.0,395792.0,395436.0,395592.0,396048.0,395404.0,395780.0,395592.0,396064.0,396060.0
23-06-17_19:22:14,lz4,524288000,1048576,4,False,36.16,4.13,98.975,5.369,3321569697,1118.651,393620.4,1096.3,1108.2,1106.6,1167.6,1143.1,1126.3,1105.0,1167.9,1107.5,1058.1,393680.0,393488.0,394008.0,393480.0,394024.0,393428.0,393668.0,393476.0,393476.0,393476.0
23-06-17_19:27:20,lz4,314572800,1048576,4,False,31.36,4.03,84.690,5.358,3325032047,1038.341,393668.4,1015.1,1028.6,1051.0,1049.4,1048.5,1038.8,1050.6,1013.5,1046.8,1041.2,393480.0,393924.0,393668.0,393288.0,393660.0,393092.0,393944.0,393948.0,393924.0,393756.0
23-06-17_19:32:25,lz4,524288000,1048576,4,False,35.76,4.13,97.709,5.428,3321569697,1111.537,393376.0,1157.4,1107.2,1123.0,1101.2,1099.9,1108.1,1125.4,1092.4,1104.3,1096.4,393140.0,392984.0,393472.0,393280.0,393484.0,393480.0,393672.0,393420.0,393636.0,393192.0
23-06-17_19:37:30,lz4,314572800,1048576,4,False,32.06,4.03,86.820,5.343,3325032047,1050.316,393728.8,1051.6,1023.5,1051.6,1073.7,1023.9,1055.8,1058.0,1049.9,1049.1,1066.1,393752.0,394136.0,393944.0,393468.0,393272.0,393756.0,393860.0,393752.0,393680.0,393668.0
23-06-17_19:42:35,lz4,419430400,1048576,3,True,36.98,4.08,101.028,5.839,3323400334,1130.196,391665.6,1124.0,1156.9,1132.8,1123.0,1133.5,1121.9,1134.6,1109.5,1131.5,1134.2,391560.0,391692.0,391560.0,391840.0,391756.0,391212.0,391552.0,391912.0,391828.0,391744.0
23-06-17_19:47:36,lz4,419430400,524288,3,False,35.27,3.70,96.030,6.082,3336617215,1102.097,390655.6,1082.3,1081.6,1100.5,1128.1,1112.6,1101.3,1090.4,1121.0,1103.8,1099.4,390812.0,390072.0,390764.0,390784.0,390600.0,390872.0,390788.0,390856.0,390412.0,390596.0
23-06-17_19:52:45,lz4,314572800,1048576,3,False,33.30,4.03,90.074,5.782,3325032047,1068.608,391901.6,1080.5,1056.3,1051.8,1053.5,1075.8,1068.1,1039.9,1076.8,1083.1,1100.3,391796.0,391732.0,392220.0,391740.0,391944.0,391740.0,391844.0,392032.0,392032.0,391936.0
23-06-17_19:57:47,lz4,419430400,524288,3,False,35.33,3.70,96.258,6.047,3336617215,1103.375,390801.6,1114.0,1056.7,1087.8,1122.7,1111.5,1097.9,1111.7,1120.2,1086.5,1124.6,390792.0,390712.0,390788.0,390880.0,390852.0,391128.0,390988.0,390788.0,390680.0,390408.0
23-06-17_20:02:51,lz4,524288000,1048576,3,True,36.80,4.13,100.884,5.385,3321569697,1129.385,393553.2,1161.1,1174.7,1078.2,1157.7,1134.8,1117.1,1127.5,1123.3,1094.4,1125.0,393728.0,393476.0,393756.0,393732.0,393484.0,393760.0,393480.0,393480.0,392884.0,393752.0
23-06-17_20:07:57,lz4,524288000,1048576,2,False,36.46,4.13,98.443,6.793,3321569697,1115.661,387697.2,1123.4,1092.7,1114.1,1154.2,1103.2,1116.0,1120.8,1099.7,1089.5,1142.9,387692.0,387540.0,388000.0,387800.0,387524.0,387812.0,387540.0,387716.0,387816.0,387532.0
23-06-17_20:13:01,lz4,419430400,1048576,3,False,36.35,4.08,99.158,5.812,3323400334,1119.682,391778.4,1140.6,1157.7,1103.9,1127.2,1102.7,1135.5,1127.9,1100.3,1088.2,1112.6,392040.0,391756.0,391504.0,391832.0,391556.0,391844.0,391652.0,391556.0,391760.0,392284.0
23-06-17_20:18:01,lz4,524288000,524288,3,False,30.26,3.74,81.895,5.142,3335266576,1022.626,394563.6,1036.2,1018.5,1021.4,1042.0,1023.5,1006.1,1015.0,1013.9,1023.3,1026.2,394432.0,394696.0,394908.0,394448.0,394620.0,394432.0,394624.0,394440.0,394628.0,394408.0
23-06-17_20:23:06,lz4,419430400,1048576,3,True,40.20,4.08,110.709,5.803,3323400334,1184.620,391815.2,1178.2,1213.2,1190.5,1164.1,1155.3,1189.0,1189.9,1193.5,1191.5,1181.1,392276.0,391844.0,391832.0,391640.0,391824.0,391556.0,391624.0,391820.0,391840.0,391896.0
23-06-17_20:28:05,lz4,419430400,524288,3,False,33.94,3.70,92.060,6.066,3336617215,1079.777,390721.6,1064.4,1099.4,1083.5,1115.5,1058.1,1080.5,1068.6,1085.8,1071.7,1070.3,390212.0,391068.0,390780.0,390584.0,390792.0,390868.0,390588.0,390856.0,390872.0,390596.0
23-06-17_20:33:11,lz4,524288000,1048576,3,False,36.16,4.13,98.976,5.385,3321569697,1118.658,393555.2,1107.5,1108.9,1112.7,1119.3,1155.0,1134.6,1122.0,1112.2,1104.3,1110.0,393472.0,393592.0,393556.0,393660.0,393756.0,393512.0,393476.0,393488.0,393480.0,393560.0
23-06-17_20:38:15,lz4,524288000,1048576,3,False,36.33,4.13,99.482,5.377,3321569697,1121.506,393588.4,1142.2,1117.5,1113.7,1120.5,1137.5,1127.6,1115.6,1110.5,1137.3,1092.6,393732.0,393476.0,393656.0,393756.0,393072.0,393756.0,393816.0,393756.0,393672.0,393192.0
23-06-17_20:43:20,lz4,419430400,1048576,2,False,39.34,4.08,107.570,6.378,3323400334,1166.974,389422.4,1128.5,1164.4,1152.4,1231.7,1169.5,1221.3,1158.0,1146.9,1141.5,1155.5,389716.0,389496.0,389536.0,389416.0,389448.0,388976.0,389532.0,389252.0,389344.0,389508.0
23-06-17_20:48:28,lz4,419430400,1048576,4,False,39.64,4.08,109.756,5.097,3323400334,1179.266,394754.0,1148.3,1179.1,1194.4,1179.3,1216.3,1194.3,1177.6,1180.6,1168.5,1154.3,394436.0,394628.0,394728.0,394828.0,394636.0,394824.0,394908.0,394820.0,394628.0,395104.0
