time,Compression Type,Cluster Size,Page Size,Cluster Bunch,accepted,performance(%),size_decrease(%),throughput_increase(%),memory_usage_decrease(%),size(MB),mean_throughput(MB/s),mean_memory_usage,throughput_0,throughput_1,throughput_2,throughput_3,throughput_4,throughput_5,throughput_6,throughput_7,throughput_8,throughput_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9
23-06-15_20:27:45,lz4,314572800,131072,1,False,3.64,0.53,2.761,7.638,1085261683,1120.480,455933.6,1110.9,1122.8,1126.1,1122.4,1120.7,1107.4,1116.6,1129.0,1127.9,1121.1,456212.0,455864.0,456092.0,455676.0,455676.0,456128.0,456320.0,455912.0,455768.0,455688.0
23-06-15_20:29:18,lz4,209715200,131072,2,False,0.06,0.53,4.296,-4.639,1085257586,1137.220,516537.2,1134.8,1129.1,1143.3,1136.1,1133.5,1139.8,1133.6,1137.4,1144.5,1140.1,516536.0,516652.0,516884.0,516456.0,516268.0,516540.0,516288.0,516108.0,516904.0,516736.0
23-06-15_20:30:51,lz4,314572800,131072,1,False,3.58,0.53,2.540,7.657,1085261683,1118.075,455837.2,1126.3,1116.3,1119.1,1118.7,1110.4,1120.5,1117.3,1114.0,1120.8,1117.4,456324.0,455688.0,456072.0,455488.0,455676.0,455676.0,456152.0,455768.0,456076.0,455452.0
23-06-15_20:32:24,lz4,314572800,131072,1,False,3.88,0.53,3.439,7.659,1085261683,1127.870,455829.2,1125.3,1159.2,1119.7,1121.8,1133.4,1132.4,1118.1,1115.2,1126.4,1127.3,455312.0,455848.0,455496.0,455868.0,455768.0,456060.0,455964.0,455752.0,456148.0,456076.0
23-06-15_20:33:58,lz4,209715200,131072,2,False,0.19,0.53,4.657,-4.624,1085257586,1141.155,516463.6,1142.8,1139.1,1142.7,1141.0,1143.5,1145.6,1144.5,1139.8,1136.3,1136.3,516264.0,516744.0,516624.0,516264.0,516604.0,516324.0,516104.0,516352.0,516376.0,516980.0
23-06-15_20:35:28,lz4,209715200,65536,1,False,3.72,-0.00,3.843,7.331,1091065878,1132.274,457449.6,1132.9,1130.7,1133.0,1127.8,1132.2,1134.7,1133.1,1129.8,1133.4,1135.1,457328.0,457124.0,456840.0,457700.0,457764.0,457828.0,457672.0,457684.0,457252.0,457304.0
23-06-15_20:37:03,lz4,104857600,131072,1,False,3.20,0.53,3.833,5.236,1085251311,1132.171,467786.8,1140.7,1132.8,1130.6,1132.5,1137.2,1132.7,1122.0,1131.5,1127.4,1134.5,467892.0,467876.0,467932.0,467720.0,467668.0,467564.0,467848.0,467780.0,467716.0,467872.0
23-06-15_20:38:39,lz4,209715200,262144,1,True,9.17,0.88,20.010,6.618,1081422158,1308.563,460967.6,1323.6,1337.4,1289.8,1316.1,1312.5,1298.2,1312.3,1328.6,1273.5,1293.7,458316.0,457704.0,458124.0,458136.0,487300.0,458052.0,457652.0,458052.0,458100.0,458240.0
23-06-15_20:40:15,lz4,314572800,262144,1,False,5.33,0.88,13.056,2.048,1081433700,1232.733,483525.6,1198.7,1206.7,1198.8,1256.3,1227.2,1205.0,1281.1,1269.9,1185.0,1298.6,486824.0,486544.0,486284.0,486980.0,486008.0,486484.0,457312.0,486452.0,485912.0,486456.0
23-06-15_20:41:47,lz4,209715200,131072,1,False,4.46,0.53,5.222,7.625,1085257586,1147.310,455994.0,1151.1,1155.0,1150.0,1141.8,1149.2,1145.1,1144.8,1141.2,1142.4,1152.5,456028.0,456148.0,456244.0,456484.0,456236.0,455468.0,456236.0,455476.0,455588.0,456032.0
23-06-15_20:43:23,lz4,104857600,262144,1,False,1.62,0.88,11.052,-7.067,1081421967,1210.882,528523.6,1192.9,1214.1,1208.5,1214.4,1222.8,1156.5,1219.7,1248.0,1196.5,1235.4,528216.0,528404.0,528880.0,528944.0,528692.0,528412.0,528676.0,528596.0,528492.0,527924.0
23-06-15_20:44:58,lz4,209715200,262144,2,False,2.64,0.88,17.749,-10.704,1081422158,1283.909,546476.8,1257.1,1231.5,1282.6,1298.6,1299.6,1318.8,1316.6,1280.8,1269.3,1284.2,546636.0,546700.0,546336.0,546624.0,546232.0,546524.0,546692.0,546444.0,546340.0,546240.0
23-06-15_20:46:35,lz4,209715200,262144,2,False,2.58,0.88,17.571,-10.723,1081422158,1281.968,546567.6,1291.0,1273.6,1312.9,1273.1,1286.4,1240.1,1306.8,1274.8,1289.1,1272.0,546224.0,546448.0,546104.0,546248.0,546720.0,546900.0,546784.0,546312.0,546968.0,546968.0
23-06-15_20:48:08,lz4,209715200,131072,1,False,4.29,0.53,4.731,7.615,1085257586,1141.961,456044.4,1142.3,1134.2,1141.4,1146.1,1145.8,1144.5,1139.0,1141.8,1142.2,1142.3,456056.0,456224.0,456144.0,456064.0,456248.0,455840.0,455196.0,456216.0,455960.0,456496.0
23-06-15_20:49:45,lz4,209715200,524288,1,True,12.27,1.09,30.100,5.609,1079196861,1418.579,465950.0,1390.5,1378.6,1380.5,1509.6,1393.4,1425.7,1418.8,1420.5,1446.2,1422.0,462980.0,463236.0,462980.0,462888.0,463288.0,463200.0,462836.0,491820.0,463168.0,463104.0
23-06-15_20:51:22,lz4,314572800,524288,1,False,6.35,1.08,23.286,-5.324,1079212060,1344.279,519918.0,1319.4,1285.7,1321.2,1511.8,1327.2,1313.4,1384.9,1317.6,1338.4,1323.2,520032.0,519692.0,519808.0,520420.0,519696.0,519976.0,519876.0,519788.0,520112.0,519780.0
23-06-15_20:52:59,lz4,314572800,524288,1,False,5.77,1.08,20.983,-4.747,1079212060,1319.167,517067.2,1294.3,1294.9,1319.0,1300.3,1320.4,1320.4,1318.5,1323.9,1312.0,1387.9,519776.0,520032.0,519804.0,519704.0,519784.0,520080.0,519884.0,520164.0,520108.0,491336.0
23-06-15_20:54:36,lz4,209715200,524288,2,False,5.31,1.09,28.533,-13.683,1079196861,1401.492,561179.6,1347.4,1414.4,1441.4,1424.4,1417.4,1392.2,1345.2,1418.2,1426.1,1388.3,579000.0,549320.0,578944.0,578552.0,549044.0,549332.0,550532.0,549316.0,548940.0,578816.0
23-06-15_20:56:14,lz4,209715200,524288,2,False,6.22,1.09,29.411,-11.851,1079196861,1411.061,552135.6,1399.8,1425.4,1415.7,1393.4,1426.1,1389.5,1421.3,1421.6,1409.8,1408.0,548660.0,548852.0,549120.0,551232.0,548868.0,548940.0,578372.0,549132.0,549136.0,549044.0
23-06-15_20:57:50,lz4,209715200,262144,1,False,8.67,0.88,19.072,6.042,1081422158,1298.333,463812.0,1293.5,1299.9,1334.0,1294.4,1280.2,1266.9,1305.1,1306.9,1301.9,1300.5,458464.0,457936.0,458144.0,458236.0,457940.0,486900.0,457936.0,458508.0,457552.0,486504.0
23-06-15_20:59:28,lz4,209715200,524288,2,False,-0.15,1.09,10.280,-11.814,1079196861,1202.465,551954.0,1441.7,1432.0,1421.0,1217.8,1142.8,1193.6,984.0,1065.6,1063.1,1063.1,549100.0,548668.0,548660.0,549132.0,549120.0,578756.0,549128.0,548748.0,548840.0,549388.0
23-06-15_21:01:03,lz4,209715200,524288,2,False,5.29,1.09,29.586,-14.816,1079196861,1412.967,566772.0,1420.7,1439.8,1409.7,1411.1,1427.8,1388.5,1395.6,1395.9,1429.9,1410.6,578420.0,579028.0,548652.0,578680.0,578464.0,548752.0,578700.0,549044.0,578944.0,549036.0
23-06-15_21:02:42,lz4,209715200,1048576,1,False,8.80,1.17,25.448,-0.205,1078256364,1367.847,494649.2,1393.2,1329.8,1357.5,1374.7,1353.1,1340.2,1376.1,1409.4,1376.6,1367.8,499944.0,472512.0,500820.0,498888.0,472608.0,500604.0,499740.0,500936.0,499504.0,500936.0
23-06-15_21:04:21,lz4,209715200,1048576,1,False,8.95,1.17,24.232,1.457,1078256364,1354.592,486445.2,1350.1,1350.6,1335.0,1344.5,1350.4,1370.2,1373.0,1356.3,1371.5,1344.3,472852.0,472764.0,472524.0,472524.0,501140.0,500728.0,499412.0,500544.0,499860.0,472104.0
23-06-15_21:05:55,lz4,209715200,262144,1,False,9.27,0.88,19.708,7.207,1081422158,1305.260,458057.6,1323.1,1308.5,1288.7,1312.2,1346.6,1266.0,1330.6,1295.7,1309.5,1271.7,457576.0,458044.0,458332.0,458052.0,458052.0,457856.0,458044.0,458516.0,458056.0,458048.0
23-06-15_21:07:32,lz4,104857600,524288,1,False,6.31,1.09,24.746,-6.895,1079200677,1360.199,527671.6,1344.0,1386.1,1380.1,1342.4,1378.1,1382.6,1346.5,1339.9,1340.5,1361.7,530420.0,502444.0,530784.0,531024.0,530480.0,530072.0,530472.0,530364.0,530140.0,530516.0
23-06-15_21:09:07,lz4,209715200,524288,2,False,5.29,1.09,28.990,-14.199,1079196861,1406.477,563729.6,1433.9,1373.5,1421.6,1423.9,1420.0,1413.4,1396.1,1400.1,1408.1,1374.3,548712.0,578608.0,548464.0,578860.0,548856.0,548668.0,578836.0,578696.0,548724.0,578872.0
23-06-15_21:10:48,lz4,209715200,524288,2,False,-3.07,1.09,3.372,-13.674,1079196861,1127.143,561136.0,948.9,873.5,951.0,936.5,945.0,1029.7,1437.4,1358.2,1381.7,1409.6,548652.0,550856.0,549324.0,548840.0,548936.0,578796.0,578844.0,579164.0,578808.0,549140.0
23-06-15_21:12:24,lz4,209715200,262144,1,False,8.44,0.88,18.433,6.019,1081422158,1291.366,463922.8,1298.1,1276.9,1316.4,1269.6,1284.9,1300.3,1314.7,1292.4,1301.3,1259.0,458516.0,458044.0,458124.0,486636.0,457856.0,458524.0,458128.0,486624.0,458188.0,458588.0
23-06-15_21:14:02,lz4,104857600,524288,1,False,6.67,1.09,25.826,-6.893,1079200677,1371.978,527660.8,1367.6,1391.9,1352.2,1361.1,1420.3,1336.8,1361.7,1336.4,1452.6,1339.1,530492.0,502500.0,530580.0,530760.0,530372.0,530472.0,530496.0,530420.0,530300.0,530216.0
23-06-15_21:15:41,lz4,209715200,1048576,1,False,8.49,1.17,24.509,-0.217,1078256364,1357.612,494706.4,1344.2,1342.4,1369.6,1376.4,1359.8,1356.1,1369.9,1359.8,1323.6,1374.3,472512.0,500940.0,501112.0,499220.0,501220.0,498824.0,498840.0,472604.0,500724.0,501068.0
23-06-15_21:17:17,lz4,104857600,524288,1,False,7.74,1.09,27.310,-5.182,1079200677,1388.159,519217.6,1416.5,1397.6,1348.7,1353.5,1390.6,1364.6,1402.0,1501.4,1330.3,1376.3,502684.0,502268.0,530460.0,530556.0,501732.0,530760.0,530924.0,502496.0,530020.0,530276.0
23-06-15_21:18:54,lz4,209715200,524288,2,False,3.27,1.09,22.314,-13.580,1079196861,1333.676,560671.6,1458.0,1444.8,1413.8,1410.5,1436.5,1426.3,1218.9,1117.0,1318.8,1092.0,548856.0,578476.0,548936.0,578236.0,549124.0,578748.0,548224.0,548928.0,578392.0,548796.0
23-06-15_21:20:30,lz4,209715200,262144,1,False,9.22,0.88,19.563,7.209,1081422158,1303.688,458051.2,1331.0,1271.7,1299.6,1315.4,1318.0,1315.9,1297.6,1293.5,1301.6,1292.6,458328.0,458048.0,457852.0,458516.0,457848.0,457848.0,458144.0,457932.0,457856.0,458140.0
23-06-15_21:22:07,lz4,209715200,262144,1,False,9.53,0.88,21.112,6.610,1081422158,1320.570,461005.6,1386.4,1299.4,1236.2,1278.1,1358.9,1392.6,1308.0,1310.4,1306.2,1329.6,458064.0,457732.0,486920.0,457944.0,458384.0,458516.0,458304.0,458296.0,457860.0,458036.0
23-06-15_21:23:43,lz4,209715200,524288,2,False,-6.82,1.09,-10.315,-11.230,1079196861,977.902,549070.8,1133.8,944.6,1103.5,932.6,893.6,1073.5,953.7,947.9,856.0,939.7,548664.0,549128.0,548860.0,549052.0,548848.0,549052.0,548744.0,549040.0,550768.0,548552.0
23-06-15_21:25:20,lz4,209715200,524288,2,False,6.72,1.09,31.459,-12.391,1079196861,1433.392,554800.4,1434.5,1452.1,1471.2,1438.8,1408.1,1434.5,1429.8,1425.5,1415.9,1423.5,548752.0,548856.0,548916.0,548656.0,548860.0,548756.0,578752.0,578552.0,549044.0,548860.0
23-06-15_21:26:56,lz4,104857600,524288,1,False,7.39,1.09,26.871,-5.780,1079200677,1383.366,522169.6,1335.7,1349.4,1418.2,1350.5,1346.6,1371.0,1399.0,1357.9,1449.3,1456.1,530280.0,530464.0,502480.0,530376.0,530972.0,531404.0,529848.0,530680.0,502652.0,502540.0
23-06-15_21:28:33,lz4,104857600,524288,1,False,7.11,1.09,26.021,-5.785,1079200677,1374.103,522192.4,1386.7,1404.9,1331.4,1370.3,1373.5,1348.1,1376.8,1438.7,1357.9,1352.7,502560.0,502368.0,530212.0,502528.0,530724.0,530416.0,530944.0,530656.0,530480.0,531036.0
23-06-15_21:30:10,lz4,209715200,524288,2,False,5.31,1.09,29.069,-14.231,1079196861,1407.336,563884.0,1431.8,1357.4,1415.5,1426.4,1415.6,1447.8,1404.5,1405.9,1397.5,1371.0,548884.0,578936.0,548812.0,579188.0,548752.0,549144.0,548724.0,578812.0,579084.0,578504.0
23-06-15_21:31:46,lz4,314572800,524288,1,False,6.19,1.08,21.673,-4.175,1079212060,1326.687,514243.6,1333.6,1298.4,1394.3,1314.3,1297.5,1329.2,1321.0,1362.6,1291.8,1324.1,519920.0,519956.0,491104.0,519960.0,519980.0,520096.0,520164.0,491252.0,519776.0,520228.0
23-06-15_21:33:25,lz4,209715200,524288,2,False,5.49,1.09,29.004,-13.621,1079196861,1406.632,560874.0,1397.7,1424.4,1440.8,1410.8,1418.3,1388.8,1408.0,1366.0,1414.8,1396.7,549220.0,549052.0,578660.0,578656.0,548980.0,548760.0,549044.0,578472.0,548900.0,578996.0
23-06-15_21:35:04,lz4,209715200,524288,2,False,-1.12,1.09,7.444,-11.885,1079196861,1171.540,552304.4,1371.1,1374.6,1243.7,1104.5,1115.0,1086.0,1088.2,1084.6,1225.5,1022.2,578892.0,548856.0,548748.0,550660.0,548864.0,549036.0,549292.0,548672.0,550652.0,549372.0
23-06-15_21:36:42,lz4,209715200,1048576,1,False,9.38,1.17,26.087,0.870,1078256364,1374.815,489339.6,1405.7,1503.4,1361.7,1452.3,1334.1,1358.5,1341.2,1335.5,1352.2,1303.6,500392.0,501136.0,501308.0,500824.0,472224.0,498684.0,472784.0,472060.0,500932.0,473052.0
23-06-15_21:38:17,lz4,209715200,262144,1,False,8.92,0.88,18.675,7.201,1081422158,1293.996,458088.0,1326.9,1288.8,1296.6,1267.9,1261.3,1297.9,1310.7,1261.7,1315.6,1312.6,458524.0,458132.0,457868.0,458236.0,457936.0,457940.0,458224.0,457684.0,458232.0,458104.0
23-06-15_21:39:53,lz4,104857600,524288,1,False,7.20,1.09,26.881,-6.362,1079200677,1383.478,525040.4,1381.4,1373.7,1328.0,1369.1,1403.7,1370.1,1471.3,1437.4,1328.3,1371.8,530624.0,530964.0,530552.0,530284.0,502268.0,530944.0,530764.0,502548.0,530780.0,530676.0
23-06-15_21:41:29,lz4,209715200,524288,2,False,-3.33,1.09,0.756,-11.832,1079196861,1098.616,552041.6,1369.2,1241.6,1092.8,1069.8,1105.2,1106.5,1139.8,982.5,1002.0,876.7,548492.0,549140.0,549304.0,548756.0,549292.0,549316.0,548940.0,578804.0,549288.0,549084.0
23-06-15_21:43:07,lz4,209715200,1048576,1,False,8.78,1.17,25.426,-0.253,1078256364,1367.612,494883.2,1346.2,1476.9,1364.4,1369.1,1350.4,1342.4,1362.5,1366.4,1351.7,1346.2,472336.0,499024.0,501020.0,501208.0,501348.0,500812.0,498988.0,500748.0,472516.0,500832.0
23-06-15_21:44:41,lz4,209715200,262144,1,False,9.58,0.88,21.200,6.646,1081422158,1321.537,460829.6,1324.2,1307.7,1360.3,1326.4,1394.3,1300.6,1345.6,1258.7,1263.0,1334.4,458236.0,458020.0,457980.0,458256.0,457852.0,457908.0,457904.0,487012.0,457656.0,457472.0
23-06-15_21:46:18,lz4,209715200,262144,1,False,8.88,0.88,19.163,6.608,1081422158,1299.322,461015.2,1323.4,1265.0,1324.0,1303.4,1306.2,1269.3,1294.2,1299.7,1333.8,1274.3,458204.0,457948.0,458308.0,458520.0,458444.0,457576.0,457908.0,458196.0,458136.0,486912.0
23-06-15_21:47:54,lz4,209715200,524288,2,False,5.63,1.09,29.415,-13.619,1079196861,1411.112,560866.0,1410.7,1435.2,1401.6,1439.0,1382.1,1386.4,1390.8,1445.3,1395.7,1424.4,578484.0,549008.0,548740.0,579192.0,578800.0,548660.0,549320.0,578668.0,548460.0,549328.0
23-06-15_21:49:32,lz4,104857600,524288,1,False,6.25,1.09,24.585,-6.933,1079200677,1358.438,527860.4,1347.1,1355.5,1382.4,1344.2,1360.8,1334.6,1369.6,1371.0,1361.2,1357.9,530900.0,530848.0,503012.0,530880.0,530608.0,529864.0,530480.0,531016.0,530632.0,530364.0
