time,Compression Type,Cluster Size,Page Size,Cluster Bunch,accepted,performance(%),size_decrease(%),throughput_increase(%),memory_usage_decrease(%),size(MB),mean_throughput(MB/s),mean_memory_usage,throughput_0,throughput_1,throughput_2,throughput_3,throughput_4,throughput_5,throughput_6,throughput_7,throughput_8,throughput_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9
23-06-16_03:33:40,zstd,20971520,1048576,1,True,19.24,20.77,21.082,15.882,864455682,1307.353,415151.6,1307.3,1302.3,1304.9,1319.2,1309.2,1301.4,1303.5,1310.7,1310.0,1305.1,413704.0,413976.0,423812.0,413588.0,412456.0,411908.0,412676.0,424064.0,412568.0,412764.0
23-06-16_03:35:11,zstd,31457280,1048576,1,False,13.90,20.73,13.202,7.770,864908320,1222.269,455187.2,1214.5,1215.7,1222.7,1230.2,1233.9,1206.8,1211.9,1226.6,1248.2,1212.1,466744.0,448188.0,448012.0,465400.0,447048.0,466360.0,448108.0,447988.0,447088.0,466936.0
23-06-16_03:36:43,zstd,31457280,1048576,1,False,13.57,20.73,12.674,7.317,864908320,1216.569,457424.0,1218.1,1221.8,1216.4,1222.2,1212.1,1217.6,1224.2,1219.0,1213.9,1200.4,466748.0,448380.0,466752.0,448200.0,466636.0,465588.0,448204.0,448508.0,466920.0,448304.0
23-06-16_03:38:14,zstd,20971520,1048576,2,False,17.83,20.77,21.198,11.530,864455682,1308.603,436631.2,1311.4,1312.1,1311.4,1310.0,1310.0,1309.5,1303.5,1304.1,1309.6,1304.4,435420.0,435612.0,435604.0,435144.0,435676.0,435796.0,435308.0,435616.0,446268.0,435868.0
23-06-16_03:39:48,zstd,20971520,1048576,2,False,17.75,20.77,21.369,11.126,864455682,1310.447,438628.0,1325.7,1307.7,1305.2,1301.5,1311.1,1315.1,1318.1,1301.1,1307.5,1311.4,446168.0,434944.0,435324.0,435604.0,435516.0,435608.0,446556.0,446464.0,434952.0,435144.0
23-06-16_03:41:16,zstd,20971520,524288,1,False,15.68,20.74,14.227,12.070,864817156,1233.334,433966.8,1240.2,1221.9,1226.5,1233.8,1233.0,1232.2,1243.4,1229.6,1237.5,1235.2,437928.0,425544.0,425248.0,437820.0,437556.0,437424.0,437900.0,425160.0,437356.0,437732.0
23-06-16_03:42:48,zstd,20971520,1048576,2,True,17.70,20.77,20.526,11.818,864455682,1301.347,435210.4,1284.5,1298.1,1289.9,1307.4,1306.8,1308.4,1307.2,1302.1,1308.3,1300.8,434944.0,435396.0,435800.0,435608.0,434948.0,434748.0,435208.0,435320.0,434716.0,435416.0
23-06-16_03:44:20,zstd,20971520,1048576,3,False,16.08,20.77,20.232,7.252,864455682,1298.168,457744.0,1299.8,1305.6,1308.6,1294.2,1301.5,1294.0,1300.7,1299.0,1283.9,1294.2,457464.0,457948.0,458008.0,457668.0,457664.0,457948.0,457944.0,457480.0,458060.0,457256.0
23-06-16_03:45:54,zstd,20971520,2097152,2,True,17.80,20.77,21.079,11.564,864455682,1307.318,436466.4,1305.7,1308.3,1304.8,1308.6,1314.0,1306.2,1299.8,1304.4,1313.2,1308.1,435332.0,434940.0,435140.0,435332.0,435480.0,435596.0,435328.0,446904.0,435032.0,435580.0
23-06-16_03:47:28,zstd,20971520,1048576,2,True,17.85,20.77,20.996,11.795,864455682,1306.418,435326.0,1299.7,1300.0,1315.9,1298.2,1305.4,1310.1,1309.0,1309.1,1310.6,1306.3,435040.0,435576.0,434952.0,435036.0,435224.0,435512.0,435032.0,435796.0,435616.0,435476.0
23-06-16_03:48:59,zstd,31457280,1048576,2,False,2.95,20.73,-11.651,-0.232,864908320,953.928,494680.4,746.5,787.1,784.7,734.4,716.6,895.7,1216.1,1222.4,1206.4,1229.4,485164.0,527108.0,487008.0,487236.0,487012.0,486760.0,486556.0,507108.0,485452.0,507400.0
23-06-16_03:50:32,zstd,20971520,1048576,1,True,19.45,20.77,21.237,16.334,864455682,1309.022,412924.0,1307.4,1305.6,1301.8,1312.8,1317.2,1324.8,1296.4,1304.8,1306.2,1313.2,412660.0,413252.0,413788.0,412564.0,412928.0,412960.0,413344.0,412272.0,412700.0,412772.0
23-06-16_03:52:05,zstd,20971520,1048576,2,False,17.79,20.77,20.809,11.798,864455682,1304.398,435309.6,1310.2,1291.6,1308.2,1294.3,1307.9,1307.7,1304.0,1300.6,1310.5,1308.9,435032.0,435416.0,435328.0,435232.0,435772.0,435260.0,435232.0,435116.0,435328.0,435380.0
23-06-16_03:53:37,zstd,31457280,1048576,1,False,13.73,20.73,13.027,7.427,864908320,1220.379,456884.4,1223.4,1214.5,1211.5,1210.0,1213.2,1218.7,1210.4,1222.4,1254.3,1225.4,465284.0,465396.0,464716.0,466360.0,447924.0,448116.0,466172.0,448380.0,448192.0,448304.0
23-06-16_03:55:08,zstd,20971520,1048576,2,True,17.77,20.77,20.938,11.596,864455682,1305.788,436306.4,1311.0,1306.1,1293.0,1305.4,1310.9,1308.7,1315.5,1286.3,1308.7,1312.3,434664.0,445876.0,435048.0,434940.0,435616.0,435132.0,435328.0,435328.0,435520.0,435612.0
23-06-16_03:56:41,zstd,31457280,1048576,2,False,11.28,20.73,12.114,0.993,864908320,1210.514,488638.0,1208.3,1218.4,1210.3,1186.4,1227.1,1217.4,1205.0,1209.2,1213.2,1209.8,487032.0,507308.0,486772.0,486304.0,486392.0,486948.0,485344.0,486760.0,486764.0,486756.0
23-06-16_03:58:14,zstd,20971520,1048576,3,False,16.38,20.77,21.086,7.283,864455682,1307.391,457595.2,1313.4,1308.1,1306.0,1313.6,1308.3,1309.5,1295.0,1308.2,1309.6,1302.3,457852.0,457608.0,457620.0,457328.0,457460.0,457936.0,457660.0,457664.0,457564.0,457260.0
23-06-16_03:59:46,zstd,20971520,1048576,1,True,19.46,20.77,21.498,16.119,864455682,1311.845,413982.0,1321.1,1304.0,1300.5,1333.8,1308.0,1312.5,1310.7,1311.2,1310.8,1305.9,412952.0,412860.0,423712.0,413136.0,413144.0,412956.0,412572.0,412672.0,413344.0,412472.0
23-06-16_04:01:16,zstd,20971520,524288,1,False,15.75,20.74,13.740,12.762,864817156,1228.076,430550.0,1212.1,1219.7,1239.3,1226.5,1219.6,1235.5,1217.4,1215.4,1219.0,1276.2,425540.0,425628.0,425816.0,437732.0,425788.0,438072.0,425164.0,437628.0,425928.0,438204.0
23-06-16_04:02:49,zstd,20971520,2097152,1,False,19.28,20.77,20.998,16.072,864455682,1306.443,414214.4,1300.9,1309.1,1302.3,1300.0,1323.6,1308.4,1316.7,1305.2,1310.8,1287.5,413252.0,412864.0,412924.0,412260.0,413628.0,413544.0,412676.0,413440.0,413460.0,424096.0
23-06-16_04:04:18,zstd,20971520,524288,1,False,15.86,20.74,14.304,12.526,864817156,1234.165,431716.0,1221.0,1287.4,1235.9,1211.7,1203.4,1237.8,1226.4,1259.2,1230.8,1228.0,425304.0,438184.0,425148.0,438008.0,425160.0,438052.0,426392.0,437744.0,425160.0,438008.0
23-06-16_04:05:49,zstd,31457280,1048576,1,False,13.77,20.73,13.204,7.373,864908320,1222.284,457150.4,1228.6,1211.7,1224.6,1252.6,1234.7,1223.4,1209.9,1210.9,1212.9,1213.5,465484.0,448592.0,448276.0,466548.0,448108.0,446952.0,465748.0,448124.0,466548.0,467124.0
23-06-16_04:07:21,zstd,31457280,1048576,1,False,13.55,20.73,12.875,7.040,864908320,1218.731,458790.8,1217.9,1219.2,1222.6,1221.1,1222.8,1213.8,1217.0,1214.3,1218.9,1219.8,466740.0,466172.0,448180.0,447928.0,465868.0,464816.0,466064.0,466536.0,447400.0,448204.0
23-06-16_04:08:50,zstd,20971520,524288,1,False,15.71,20.74,14.155,12.244,864817156,1232.553,433108.8,1220.5,1227.7,1217.7,1219.3,1221.0,1236.9,1263.4,1239.2,1250.1,1229.6,426448.0,437996.0,425876.0,426120.0,424964.0,438280.0,438284.0,438304.0,437628.0,437188.0
23-06-16_04:10:21,zstd,31457280,1048576,1,False,14.01,20.73,13.176,8.134,864908320,1221.988,453394.8,1216.9,1228.7,1221.2,1222.1,1211.5,1217.9,1220.1,1221.2,1227.4,1232.9,448012.0,447932.0,448588.0,447928.0,466936.0,466448.0,448132.0,447928.0,446956.0,465088.0
